userID,city,country,time,daytype,season,social,endEmo,dominantEmo,mood,physical,location,decition,interaction,rating
654,20,2,2,2,3,6,2,2,1,1,3,1,1,5
654,20,2,2,2,3,2,2,2,1,1,1,2,1,4
654,20,2,2,2,4,2,7,4,1,1,1,1,1,4
654,20,2,3,1,4,1,7,7,2,1,1,1,1,3
654,20,2,3,2,4,2,2,2,1,1,1,1,1,5
654,20,2,3,1,3,2,7,2,2,1,1,1,1,4
654,20,2,2,2,4,2,7,5,1,1,1,2,2,5
654,20,2,4,2,4,2,2,2,1,1,1,1,1,5
654,20,2,3,1,4,1,4,4,1,1,1,1,1,5
654,20,2,2,2,4,1,7,7,1,1,1,1,1,3
654,20,2,3,2,4,2,2,4,1,1,1,1,1,4
654,20,2,4,2,4,2,2,7,1,1,1,1,1,3
654,20,2,2,2,4,2,2,4,1,1,1,1,1,5
654,20,2,3,2,4,2,4,4,1,1,1,2,1,4
654,20,2,2,3,4,2,6,6,2,1,1,2,1,3
654,20,2,2,3,4,2,2,2,1,1,1,1,1,5
654,20,2,3,3,4,2,2,2,1,1,1,1,1,4
654,20,2,2,2,4,2,2,2,1,1,1,1,1,4
654,20,2,2,2,4,2,7,7,2,1,1,1,1,2
654,20,2,3,1,4,2,2,2,3,2,1,1,1,4
654,20,2,2,2,4,2,6,6,3,1,3,2,1,2
654,20,2,4,2,4,2,7,7,3,1,1,2,2,4
654,20,2,2,2,4,2,7,7,3,2,1,1,1,4
654,20,2,3,2,4,2,7,7,1,1,1,2,1,3
654,20,2,3,1,4,2,2,1,3,1,1,1,1,5
654,20,2,3,1,4,2,2,2,2,2,1,1,1,4
654,20,2,2,2,1,2,1,6,1,1,1,2,1,4
654,20,2,2,2,4,2,2,2,1,1,1,1,1,5
354,20,2,4,2,3,1,2,4,1,2,1,1,1,2
354,20,2,3,1,3,1,2,7,1,2,1,1,1,4
354,20,2,3,2,3,1,2,2,1,1,1,1,1,3
354,20,2,3,1,3,2,7,4,1,1,1,1,1,4
354,20,2,2,2,3,6,2,2,1,1,3,1,1,5
354,20,2,2,2,3,2,2,2,1,1,1,2,1,4
354,20,2,2,2,4,2,7,4,1,1,1,1,1,4
354,20,2,3,1,4,1,7,7,2,1,1,1,1,3
354,20,2,3,2,4,2,2,2,1,1,1,1,1,5
354,20,2,3,1,3,2,7,2,2,1,1,1,1,4
354,20,2,2,2,4,2,7,5,1,1,1,2,2,5
354,20,2,4,2,4,2,2,2,1,1,1,1,1,5
354,20,2,3,1,4,1,4,4,1,1,1,1,1,5
354,20,2,2,2,4,1,7,7,1,1,1,1,1,3
354,20,2,3,2,4,2,2,4,1,1,1,1,1,4
354,20,2,4,2,4,2,2,7,1,1,1,1,1,3
354,20,2,2,2,4,2,2,4,1,1,1,1,1,5
354,20,2,3,2,4,2,4,4,1,1,1,2,1,4
354,20,2,2,3,4,2,6,6,2,1,1,2,1,3
354,20,2,2,3,4,2,2,2,1,1,1,1,1,5
354,20,2,3,3,4,2,2,2,1,1,1,1,1,4
354,20,2,2,2,4,2,2,2,1,1,1,1,1,4
354,20,2,2,2,4,2,7,7,2,1,1,1,1,2
354,20,2,3,1,4,2,2,2,3,2,1,1,1,4
354,20,2,2,2,4,2,6,6,3,1,3,2,1,2
354,20,2,4,2,4,2,7,7,3,1,1,2,2,4
354,20,2,2,2,4,2,7,7,3,2,1,1,1,4
354,20,2,3,2,4,2,7,7,1,1,1,2,1,3
354,20,2,3,1,4,2,2,1,3,1,1,1,1,5
354,20,2,3,1,4,2,2,2,2,2,1,1,1,4
354,20,2,2,2,1,2,1,6,1,1,1,2,1,4
354,20,2,2,2,4,2,2,2,1,1,1,1,1,5
54,20,2,4,2,3,1,2,4,1,2,1,1,1,2
54,20,2,3,1,3,1,2,7,1,2,1,1,1,4
54,20,2,3,2,3,1,2,2,1,1,1,1,1,3
54,20,2,3,1,3,2,7,4,1,1,1,1,1,4
54,20,2,2,2,3,6,2,2,1,1,3,1,1,5
54,20,2,2,2,3,2,2,2,1,1,1,2,1,4
54,20,2,2,2,4,2,7,4,1,1,1,1,1,4
54,20,2,3,1,4,1,7,7,2,1,1,1,1,3
54,20,2,3,2,4,2,2,2,1,1,1,1,1,5
54,20,2,3,1,3,2,7,2,2,1,1,1,1,4
54,20,2,2,2,4,2,7,5,1,1,1,2,2,5
54,20,2,4,2,4,2,2,2,1,1,1,1,1,5
54,20,2,3,1,4,1,4,4,1,1,1,1,1,5
54,20,2,2,2,4,1,7,7,1,1,1,1,1,3
54,20,2,3,2,4,2,2,4,1,1,1,1,1,4
54,20,2,4,2,4,2,2,7,1,1,1,1,1,3
54,20,2,2,2,4,2,2,4,1,1,1,1,1,5
54,20,2,3,2,4,2,4,4,1,1,1,2,1,4
54,20,2,2,3,4,2,6,6,2,1,1,2,1,3
54,20,2,2,3,4,2,2,2,1,1,1,1,1,5
54,20,2,3,3,4,2,2,2,1,1,1,1,1,4
54,20,2,2,2,4,2,2,2,1,1,1,1,1,4
54,20,2,2,2,4,2,7,7,2,1,1,1,1,2
54,20,2,3,1,4,2,2,2,3,2,1,1,1,4
54,20,2,2,2,4,2,6,6,3,1,3,2,1,2
54,20,2,4,2,4,2,7,7,3,1,1,2,2,4
54,20,2,2,2,4,2,7,7,3,2,1,1,1,4
54,20,2,3,2,4,2,7,7,1,1,1,2,1,3
54,20,2,3,1,4,2,2,1,3,1,1,1,1,5
54,20,2,3,1,4,2,2,2,2,2,1,1,1,4
54,20,2,2,2,1,2,1,6,1,1,1,2,1,4
54,20,2,2,2,4,2,2,2,1,1,1,1,1,5
1255,20,2,4,2,3,2,6,6,2,1,1,1,1,4
1255,20,2,1,2,4,2,7,4,2,1,1,2,1,3
1255,20,2,4,2,3,1,4,4,2,1,1,1,2,4
1255,20,2,1,1,3,1,6,6,2,1,1,1,1,4
1255,20,2,2,2,3,2,2,4,2,1,1,2,2,5
1255,20,2,4,2,3,1,1,4,2,1,1,1,2,5
1255,20,2,1,2,3,2,2,4,2,1,1,1,2,5
1255,20,2,4,2,3,1,2,1,2,1,1,1,1,4
1255,20,2,4,2,3,1,2,4,2,1,1,1,1,3
1255,20,2,4,1,3,1,4,4,2,1,1,1,2,4
1255,20,2,4,1,3,1,7,6,2,1,1,1,2,5
1255,20,2,4,1,3,1,7,7,2,1,1,1,1,4
1255,20,2,1,1,3,1,4,4,2,1,1,1,1,4
1255,20,2,1,1,3,1,4,2,2,1,1,1,1,4
1255,20,2,4,1,3,1,1,4,2,1,1,1,1,4
1255,20,2,4,1,3,2,1,4,2,1,1,1,2,5
1255,20,2,3,2,3,2,6,6,2,1,1,1,1,5
1255,20,2,1,1,3,1,7,4,2,1,1,1,2,4
1255,20,2,1,1,3,1,4,4,2,1,1,1,1,5
1255,20,2,1,1,3,1,1,4,2,1,1,1,1,5
1255,20,2,2,1,3,2,2,4,2,1,1,1,2,5
1255,20,2,2,1,3,1,4,7,2,1,1,2,2,5
1255,20,2,2,1,3,1,2,7,2,1,1,1,2,4
1255,20,2,1,1,3,1,2,1,2,1,1,1,2,5
1255,20,2,1,1,3,2,2,2,2,1,1,1,2,5
1255,20,2,1,1,3,2,2,2,2,1,1,1,1,5
1255,20,2,1,2,3,1,2,7,2,1,1,1,2,5
1255,20,2,1,2,3,2,4,4,2,1,1,1,2,5
1255,20,2,1,1,3,1,2,2,2,1,1,1,2,4
1255,20,2,2,1,3,1,2,2,2,1,1,1,2,4
1255,20,2,2,1,3,1,2,2,2,1,1,1,2,5
1255,20,2,2,1,3,2,2,2,2,1,1,1,2,4
1255,20,2,2,1,3,2,2,2,2,1,1,1,2,5
1255,20,2,3,1,3,1,4,7,2,1,1,1,1,4
1255,20,2,2,1,3,2,7,7,2,1,1,1,1,3
1255,20,2,2,2,3,2,7,4,2,1,1,2,1,4
1255,20,2,2,2,3,2,7,2,2,1,1,1,2,4
1255,20,2,2,2,3,2,2,7,2,1,1,1,2,4
1255,20,2,3,2,3,1,2,1,2,1,1,1,2,4
1255,20,2,3,2,3,2,7,4,2,1,1,2,2,4
1255,20,2,2,2,3,1,7,7,2,1,1,1,1,3
1255,20,2,2,1,3,1,1,4,2,1,1,1,1,4
1255,20,2,3,1,3,2,2,2,2,1,1,1,1,5
1255,20,2,3,1,3,2,2,1,2,1,1,2,2,3
1255,20,2,3,1,3,1,2,2,2,1,1,1,2,3
1255,20,2,4,1,3,1,4,4,2,1,1,1,2,5
1255,20,2,2,1,3,1,7,7,2,1,1,1,1,3
1255,20,2,2,1,3,2,2,7,2,1,1,1,2,4
1255,20,2,3,1,3,2,2,4,2,1,1,2,2,5
1255,20,2,2,1,3,2,7,7,2,1,1,1,1,3
1255,20,2,2,1,3,2,7,5,2,1,1,2,1,2
1255,20,2,2,1,3,1,2,4,2,1,1,1,1,4
1255,20,2,2,1,3,1,1,4,2,1,1,1,1,5
1255,20,2,3,1,3,1,1,5,2,1,1,1,1,3
1255,20,2,3,1,3,1,4,4,2,1,1,1,1,4
1255,20,2,1,2,3,4,2,1,2,1,1,2,1,4
1255,20,2,2,2,3,4,2,1,2,1,1,1,1,4
1255,20,2,1,1,3,1,2,4,2,1,1,1,1,5
1255,20,2,2,1,3,2,1,4,2,1,3,1,1,5
1255,20,2,1,1,3,1,4,4,2,1,1,1,1,4
1255,20,2,1,1,3,1,4,7,2,1,1,1,1,3
1255,20,2,2,1,3,1,4,7,2,1,1,1,1,3
1255,20,2,1,1,3,1,2,1,2,1,1,1,1,5
1255,20,2,2,1,3,2,4,3,2,1,1,1,2,5
1255,20,2,2,1,3,2,2,7,2,1,1,1,1,3
1255,20,2,4,2,3,2,7,7,2,1,1,1,1,3
1255,20,2,2,1,3,2,2,2,2,1,1,1,1,4
1255,20,2,4,2,3,2,2,4,2,1,1,2,2,5
1255,20,2,2,1,3,2,2,7,2,1,1,1,2,4
1255,20,2,4,1,3,2,6,6,2,1,1,2,1,1
1255,20,2,4,1,3,1,2,4,2,1,1,1,1,4
1255,20,2,3,2,3,2,4,4,2,1,3,2,1,5
1255,20,2,2,1,3,1,7,7,2,1,1,1,1,3
1255,20,2,4,2,3,1,2,2,2,1,1,1,2,5
1255,20,2,1,1,4,1,2,2,2,1,1,1,1,5
1255,20,2,2,1,4,1,4,7,2,1,1,1,1,4
1255,20,2,1,3,4,1,7,7,2,1,1,1,1,3
1255,20,2,4,3,4,1,6,4,2,1,1,1,1,5
1255,20,2,1,3,4,1,1,7,2,1,1,1,2,3
1255,20,2,2,3,4,1,1,1,2,1,1,1,1,4
1255,20,2,3,3,4,2,2,4,2,1,1,1,2,4
1255,20,2,3,3,4,1,2,1,2,1,1,1,1,5
1255,20,2,4,3,4,2,2,4,2,1,1,1,2,5
1255,20,2,1,3,4,1,7,7,2,1,1,1,2,3
1255,20,2,1,3,4,1,2,1,2,1,1,1,2,5
1255,20,2,1,3,4,1,5,4,2,1,1,1,1,3
1255,20,2,1,3,4,2,6,7,2,1,1,1,1,2
1255,20,2,1,3,4,2,4,5,2,2,1,2,1,2
1255,20,2,2,3,4,2,7,4,2,2,1,1,1,3
1255,20,2,2,3,4,2,4,4,2,2,1,2,1,4
1255,20,2,3,3,4,1,4,2,2,2,1,1,1,4
1255,20,2,4,3,4,1,2,4,2,2,1,1,1,4
1255,20,2,4,3,4,1,4,2,2,2,1,1,1,3
1255,20,2,1,1,4,2,4,4,2,2,1,1,2,4
1255,20,2,1,1,4,2,4,7,2,2,1,1,1,3
1255,20,2,2,1,4,2,4,7,2,2,1,1,2,4
1255,20,2,1,1,4,1,2,2,2,2,1,1,2,5
1255,20,2,2,1,4,2,4,4,2,2,1,1,1,5
1255,20,2,1,1,4,1,2,2,2,2,1,1,2,5
1255,20,2,3,1,4,2,4,6,2,1,1,2,1,5
1255,20,2,2,1,4,1,2,2,2,1,1,1,2,5
1255,20,2,4,1,4,2,7,6,2,1,1,2,1,2
1255,20,2,2,1,4,1,2,4,2,1,1,1,2,5
1255,20,2,2,2,4,1,2,4,2,1,1,1,2,5
1255,20,2,3,2,4,2,7,6,2,1,1,1,2,3
1255,20,2,2,2,4,1,7,6,2,1,2,1,1,3
1255,20,2,2,1,4,2,7,5,2,2,1,1,1,3
1255,20,2,2,1,4,2,4,7,2,2,1,1,1,4
1255,20,2,3,1,4,2,6,6,2,1,1,2,1,1
1255,20,2,2,1,4,1,7,4,2,2,1,1,1,3
1255,20,2,4,1,4,1,4,4,2,1,1,1,1,5
1255,20,2,1,1,4,1,7,7,2,2,1,1,1,3
1255,20,2,1,1,4,1,7,4,2,1,1,1,1,4
1255,20,2,2,1,4,2,7,4,2,1,1,1,1,4
1255,20,2,2,1,4,1,1,1,2,1,1,1,1,3
1255,20,2,2,1,4,2,7,4,2,1,1,1,1,4
1255,20,2,3,2,4,2,2,4,2,1,1,1,2,5
1255,20,2,4,2,4,2,7,7,2,1,1,2,1,3
1255,20,2,3,2,4,1,2,4,2,1,1,1,2,5
1255,20,2,4,1,4,1,7,2,2,1,1,1,2,4
1255,20,2,2,1,4,1,2,2,2,1,1,1,2,5
1255,20,2,2,1,4,1,2,2,2,1,1,1,2,5
1255,20,2,2,1,4,2,7,7,2,1,1,1,1,3
1255,20,2,3,2,4,2,1,2,2,1,1,1,2,5
1255,20,2,2,1,4,2,4,7,2,1,1,1,2,3
1255,20,2,3,1,4,2,4,4,2,1,1,1,1,4
1255,20,2,4,2,4,1,7,7,2,1,1,1,2,4
1255,20,2,4,2,4,1,4,6,2,1,1,1,2,4
1255,20,2,2,1,4,1,2,4,2,1,1,1,2,5
1255,20,2,2,1,4,1,2,6,2,1,1,1,2,5
1255,20,2,2,2,4,2,4,2,2,1,1,1,2,5
1255,20,2,2,1,4,2,2,2,2,1,1,1,2,5
1255,20,2,2,1,4,1,4,2,2,1,1,1,2,5
1255,20,2,2,3,4,1,6,4,2,1,1,1,2,5
1255,20,2,3,3,4,1,7,6,2,1,1,1,1,3
1255,20,2,2,3,4,2,7,4,2,1,1,1,1,4
1255,20,2,2,3,4,1,7,7,2,1,1,1,1,3
1255,20,2,1,3,4,1,7,7,2,1,1,1,2,3
1255,20,2,1,3,4,1,4,6,2,1,1,1,1,4
1255,20,2,1,3,4,1,7,6,2,1,1,1,1,4
1255,20,2,1,3,4,1,7,6,2,1,1,1,1,4
1255,20,2,2,3,4,2,7,6,2,1,1,1,1,4
1255,20,2,2,3,4,2,7,4,2,1,1,1,1,4
1255,20,2,1,3,4,1,6,6,2,1,1,1,1,4
1255,20,2,2,3,4,1,4,2,2,1,1,1,1,5
1255,20,2,2,1,4,2,1,6,2,1,1,1,1,5
1255,20,2,1,3,4,1,5,7,2,1,1,1,1,2
1255,20,2,1,3,4,1,7,2,2,1,1,1,1,3
1255,20,2,1,3,4,2,7,7,2,1,1,2,1,3
1255,20,2,2,3,4,1,2,4,2,1,1,1,1,4
1255,20,2,2,3,4,1,4,2,2,1,1,1,1,5
1255,20,2,1,3,4,1,4,4,2,1,1,1,1,3
1255,20,2,2,3,4,2,2,4,2,1,1,1,1,4
1255,20,2,4,3,4,1,4,4,2,1,1,1,1,4
1255,20,2,1,1,4,1,4,7,2,1,1,1,1,4
1255,20,2,2,1,4,2,1,6,2,1,1,1,2,5
1255,20,2,1,1,4,1,2,1,2,1,1,1,1,3
1255,20,2,2,1,4,2,7,7,2,1,1,1,1,3
1255,20,2,2,1,4,2,7,4,2,1,1,1,1,3
1255,20,2,2,1,4,1,4,4,2,1,1,1,2,5
1255,20,2,3,1,4,2,4,3,2,1,1,1,2,4
1255,20,2,2,2,1,1,7,2,2,1,1,1,2,5
1255,20,2,2,2,1,1,7,5,2,1,1,1,1,2
1255,20,2,2,2,1,1,2,4,2,1,1,1,1,4
1255,20,2,3,2,1,2,7,7,2,1,1,1,2,3
1255,20,2,2,1,1,1,1,4,2,1,1,1,1,4
1255,20,2,2,1,1,1,7,1,2,1,1,1,1,4
1255,20,2,2,1,1,2,2,5,2,1,1,1,1,4
1255,20,2,2,1,1,2,4,7,2,1,1,1,1,4
1255,20,2,2,1,1,1,4,7,2,1,1,1,1,3
1255,20,2,2,1,1,2,7,2,2,1,1,1,2,5
1255,20,2,4,2,1,2,7,6,2,1,3,1,1,4
1255,20,2,2,1,1,2,4,4,2,1,1,1,2,5
1255,20,2,2,2,1,1,7,7,2,1,1,1,1,2
1255,20,2,3,2,1,2,7,4,2,1,1,1,1,3
1255,20,2,2,1,1,1,7,7,2,1,1,1,1,3
1255,20,2,2,2,1,1,4,4,2,1,1,1,1,4
1255,20,2,4,2,1,1,2,4,2,1,1,1,1,5
1255,20,2,4,2,1,1,1,4,2,1,1,1,1,5
1255,20,2,2,1,1,2,4,4,2,1,1,1,1,4
1255,20,2,2,1,1,2,7,7,2,1,1,1,1,3
1255,20,2,2,1,1,2,4,7,2,1,1,2,1,3
1255,20,2,3,1,1,2,4,4,2,1,1,2,1,4
1255,20,2,3,2,1,2,2,2,2,1,3,1,1,5
1255,20,2,2,1,1,1,5,7,2,1,1,1,1,3
1255,20,2,2,1,1,2,5,7,2,1,1,1,1,3
1255,20,2,2,1,1,2,5,7,2,1,1,1,1,4
1255,20,2,2,2,2,1,7,7,2,1,1,1,1,2
1255,20,2,2,1,2,1,7,4,2,1,1,1,1,4
1255,20,2,2,1,2,1,4,4,2,1,1,1,1,4
1255,20,2,2,1,2,2,6,7,2,1,1,1,1,3
1255,20,2,2,1,2,1,7,2,2,1,1,1,2,4
1255,20,2,1,2,2,1,7,7,2,1,1,1,1,2
1255,20,2,3,2,2,1,7,7,2,1,1,1,2,3
1255,20,2,2,2,2,1,2,2,2,1,1,1,2,4
1255,20,2,4,2,2,1,4,7,2,1,1,1,2,3
1255,20,2,4,2,2,2,7,5,2,1,1,1,1,3
1255,20,2,3,2,1,2,1,2,2,1,3,1,1,5
1255,20,2,4,2,1,1,2,2,2,1,1,1,2,5
1255,20,2,4,2,2,2,5,4,2,1,1,1,1,4
1255,20,2,4,2,2,2,4,7,2,1,1,2,1,3
1255,20,2,4,2,3,2,7,7,2,1,1,2,1,3
1255,20,2,4,2,3,2,4,7,2,1,1,2,1,4
1255,20,2,4,2,3,2,6,7,2,1,1,2,1,2
1255,20,2,4,2,3,2,2,7,2,1,1,1,1,3
1255,20,2,4,2,3,2,4,7,2,1,1,2,1,3
1255,20,2,4,2,3,2,2,7,2,1,1,2,1,3
1255,20,2,4,2,3,2,7,7,2,1,1,1,1,3
1255,20,2,4,2,3,2,7,6,2,1,1,1,1,2
1255,20,2,4,2,3,2,7,7,2,1,1,1,1,3
1255,20,2,4,2,3,2,7,2,2,1,1,1,2,3
1255,20,2,4,2,3,2,7,7,2,1,1,1,1,3
1255,20,2,4,2,3,2,7,4,2,1,2,1,1,3
1255,20,2,4,2,3,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,3,1,7,7,2,1,1,1,1,3
1255,20,2,3,2,3,1,7,7,2,1,1,1,1,3
1255,20,2,4,2,3,1,7,4,2,1,1,1,1,4
1255,20,2,4,3,4,2,2,4,2,1,1,1,1,4
1255,20,2,4,2,3,1,2,4,2,1,1,1,1,4
1255,20,2,2,2,3,1,5,7,2,1,1,1,1,4
1255,20,2,3,2,3,2,7,4,2,1,1,1,1,3
1255,20,2,4,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,4,1,2,7,2,1,1,1,1,3
1255,20,2,1,2,4,1,5,7,2,1,1,1,1,3
1255,20,2,3,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,2,1,4,1,2,7,2,1,1,1,1,3
1255,20,2,1,1,4,1,7,7,2,1,1,1,1,2
1255,20,2,3,2,4,2,4,7,2,1,1,1,1,3
1255,20,2,2,2,4,2,4,6,2,1,3,1,1,4
1255,20,2,3,2,4,2,7,4,2,1,1,1,1,3
1255,20,2,2,2,4,1,4,2,2,1,1,1,1,3
1255,20,2,2,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,2,2,4,2,7,7,2,1,1,1,1,2
1255,20,2,4,2,4,1,4,7,2,1,1,1,2,3
1255,20,2,3,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,4,1,2,7,2,1,1,1,1,4
1255,20,2,2,2,4,1,4,4,2,1,1,1,1,3
1255,20,2,3,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,2,2,4,1,2,7,2,1,1,1,1,4
1255,20,2,3,2,4,2,2,7,2,1,1,1,1,4
1255,20,2,4,2,4,1,7,4,2,1,1,1,1,3
1255,20,2,3,2,4,2,4,7,2,1,1,1,1,3
1255,20,2,3,2,4,1,7,7,2,1,1,1,1,3
1255,20,2,2,2,4,1,7,7,2,1,1,1,1,3
1255,20,2,2,2,4,1,7,6,2,1,1,1,1,2
1255,20,2,3,2,4,1,4,4,2,1,1,1,1,4
1255,20,2,4,2,4,1,7,4,2,1,1,1,1,3
1255,20,2,4,2,4,2,7,7,2,1,1,1,1,3
1255,20,2,2,2,4,1,7,7,2,1,1,1,1,2
1255,20,2,3,2,4,1,7,3,2,1,1,1,1,3
1255,20,2,2,2,4,1,4,2,2,1,1,1,1,4
1255,20,2,1,2,4,2,2,4,2,1,1,1,1,4
1255,20,2,4,2,1,2,7,7,2,1,1,2,1,2
1255,20,2,3,2,1,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,1,2,7,4,2,1,1,1,1,3
1255,20,2,3,2,1,2,7,2,2,1,1,1,1,3
1255,20,2,4,2,1,1,4,7,2,1,1,1,1,4
1255,20,2,4,2,1,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,1,1,7,7,2,1,1,1,1,2
1255,20,2,4,2,1,1,7,4,2,1,1,1,1,3
1255,20,2,4,2,1,1,7,7,2,1,1,1,1,3
1255,20,2,1,2,1,2,7,4,2,1,1,1,1,3
1255,20,2,3,2,2,2,2,2,2,1,3,1,1,5
1255,20,2,3,2,2,4,7,4,2,1,3,2,1,3
1255,20,2,4,2,2,2,7,4,2,1,1,1,1,3
1255,20,2,4,2,2,1,7,4,2,1,1,1,1,3
1255,20,2,4,2,2,2,7,7,2,1,1,2,1,2
1255,20,2,4,2,2,1,7,7,2,1,1,1,1,3
1255,20,2,4,2,2,1,7,4,2,1,1,1,1,3
1255,20,2,4,2,2,1,4,7,2,1,1,1,1,3
1255,20,2,4,3,4,7,7,7,3,2,2,2,2,4
1255,20,2,4,2,2,2,7,4,2,1,1,1,1,4
1255,20,2,4,2,2,2,7,7,2,1,1,1,1,3
1255,20,2,3,2,2,2,5,7,2,1,3,1,1,4
955,20,2,4,2,3,2,6,6,2,1,1,1,1,4
955,20,2,1,2,4,2,7,4,2,1,1,2,1,3
955,20,2,4,2,3,1,4,4,2,1,1,1,2,4
955,20,2,1,1,3,1,6,6,2,1,1,1,1,4
955,20,2,2,2,3,2,2,4,2,1,1,2,2,5
955,20,2,4,2,3,1,1,4,2,1,1,1,2,5
955,20,2,1,2,3,2,2,4,2,1,1,1,2,5
955,20,2,4,2,3,1,2,1,2,1,1,1,1,4
955,20,2,4,2,3,1,2,4,2,1,1,1,1,3
955,20,2,4,1,3,1,4,4,2,1,1,1,2,4
955,20,2,4,1,3,1,7,6,2,1,1,1,2,5
955,20,2,4,1,3,1,7,7,2,1,1,1,1,4
955,20,2,1,1,3,1,4,4,2,1,1,1,1,4
955,20,2,1,1,3,1,4,2,2,1,1,1,1,4
955,20,2,4,1,3,1,1,4,2,1,1,1,1,4
955,20,2,4,1,3,2,1,4,2,1,1,1,2,5
955,20,2,3,2,3,2,6,6,2,1,1,1,1,5
955,20,2,1,1,3,1,7,4,2,1,1,1,2,4
955,20,2,1,1,3,1,4,4,2,1,1,1,1,5
955,20,2,1,1,3,1,1,4,2,1,1,1,1,5
955,20,2,2,1,3,2,2,4,2,1,1,1,2,5
955,20,2,2,1,3,1,4,7,2,1,1,2,2,5
955,20,2,2,1,3,1,2,7,2,1,1,1,2,4
955,20,2,1,1,3,1,2,1,2,1,1,1,2,5
955,20,2,1,1,3,2,2,2,2,1,1,1,2,5
955,20,2,1,1,3,2,2,2,2,1,1,1,1,5
955,20,2,1,2,3,1,2,7,2,1,1,1,2,5
955,20,2,1,2,3,2,4,4,2,1,1,1,2,5
955,20,2,1,1,3,1,2,2,2,1,1,1,2,4
955,20,2,2,1,3,1,2,2,2,1,1,1,2,4
955,20,2,2,1,3,1,2,2,2,1,1,1,2,5
955,20,2,2,1,3,2,2,2,2,1,1,1,2,4
955,20,2,2,1,3,2,2,2,2,1,1,1,2,5
955,20,2,3,1,3,1,4,7,2,1,1,1,1,4
955,20,2,2,1,3,2,7,7,2,1,1,1,1,3
955,20,2,2,2,3,2,7,4,2,1,1,2,1,4
955,20,2,2,2,3,2,7,2,2,1,1,1,2,4
955,20,2,2,2,3,2,2,7,2,1,1,1,2,4
955,20,2,3,2,3,1,2,1,2,1,1,1,2,4
955,20,2,3,2,3,2,7,4,2,1,1,2,2,4
955,20,2,2,2,3,1,7,7,2,1,1,1,1,3
955,20,2,2,1,3,1,1,4,2,1,1,1,1,4
955,20,2,3,1,3,2,2,2,2,1,1,1,1,5
955,20,2,3,1,3,2,2,1,2,1,1,2,2,3
955,20,2,3,1,3,1,2,2,2,1,1,1,2,3
955,20,2,4,1,3,1,4,4,2,1,1,1,2,5
955,20,2,2,1,3,1,7,7,2,1,1,1,1,3
955,20,2,2,1,3,2,2,7,2,1,1,1,2,4
955,20,2,3,1,3,2,2,4,2,1,1,2,2,5
955,20,2,2,1,3,2,7,7,2,1,1,1,1,3
955,20,2,2,1,3,2,7,5,2,1,1,2,1,2
955,20,2,2,1,3,1,2,4,2,1,1,1,1,4
955,20,2,2,1,3,1,1,4,2,1,1,1,1,5
955,20,2,3,1,3,1,1,5,2,1,1,1,1,3
955,20,2,3,1,3,1,4,4,2,1,1,1,1,4
955,20,2,1,2,3,4,2,1,2,1,1,2,1,4
955,20,2,2,2,3,4,2,1,2,1,1,1,1,4
955,20,2,1,1,3,1,2,4,2,1,1,1,1,5
955,20,2,2,1,3,2,1,4,2,1,3,1,1,5
955,20,2,1,1,3,1,4,4,2,1,1,1,1,4
955,20,2,1,1,3,1,4,7,2,1,1,1,1,3
955,20,2,2,1,3,1,4,7,2,1,1,1,1,3
955,20,2,1,1,3,1,2,1,2,1,1,1,1,5
955,20,2,2,1,3,2,4,3,2,1,1,1,2,5
955,20,2,2,1,3,2,2,7,2,1,1,1,1,3
955,20,2,4,2,3,2,7,7,2,1,1,1,1,3
955,20,2,2,1,3,2,2,2,2,1,1,1,1,4
955,20,2,4,2,3,2,2,4,2,1,1,2,2,5
955,20,2,2,1,3,2,2,7,2,1,1,1,2,4
955,20,2,4,1,3,2,6,6,2,1,1,2,1,1
955,20,2,4,1,3,1,2,4,2,1,1,1,1,4
955,20,2,3,2,3,2,4,4,2,1,3,2,1,5
955,20,2,2,1,3,1,7,7,2,1,1,1,1,3
955,20,2,4,2,3,1,2,2,2,1,1,1,2,5
955,20,2,1,1,4,1,2,2,2,1,1,1,1,5
955,20,2,2,1,4,1,4,7,2,1,1,1,1,4
955,20,2,1,3,4,1,7,7,2,1,1,1,1,3
955,20,2,4,3,4,1,6,4,2,1,1,1,1,5
955,20,2,1,3,4,1,1,7,2,1,1,1,2,3
955,20,2,2,3,4,1,1,1,2,1,1,1,1,4
955,20,2,3,3,4,2,2,4,2,1,1,1,2,4
955,20,2,3,3,4,1,2,1,2,1,1,1,1,5
955,20,2,4,3,4,2,2,4,2,1,1,1,2,5
955,20,2,1,3,4,1,7,7,2,1,1,1,2,3
955,20,2,1,3,4,1,2,1,2,1,1,1,2,5
955,20,2,1,3,4,1,5,4,2,1,1,1,1,3
955,20,2,1,3,4,2,6,7,2,1,1,1,1,2
955,20,2,1,3,4,2,4,5,2,2,1,2,1,2
