itemID,movieCountry
3550,36
4005,37
4013,9
4046,37
4047,37
230,37
3646,37
4051,37
2835,37
2540,37
4057,37
3725,37
4059,36
3625,37
4063,37
40,37
4068,37
4073,37
4080,37
4083,37
2619,37
4088,37
4089,37
4095,37
4096,7
4102,37
3737,37
193,37
4106,20
4135,37
3686,37
4150,37
3966,37
4154,37
4103,37
4161,37
4070,37
3766,37
4167,37
4168,37
4169,36
108,37
4170,37
4172,37
4087,37
4179,37
3984,37
198,37
4052,37
4256,37
4257,14
4255,37
4230,36
4244,37
3731,37
4262,18
4263,37
4264,37
4268,37
4274,37
4275,37
4279,37
4280,37
3692,37
4286,37
4284,37
4285,37
4290,37
194,37
4308,37
4312,37
4313,36
4314,36
2074,37
4307,37
4315,37
4003,37
4317,37
4318,37
44,36
3681,37
3954,37
4375,37
4378,37
4045,37
4380,37
4381,37
4324,36
3,37
9,37
27,37
28,37
44,36
46,37
76,37
77,37
110,37
113,37
123,37
138,37
174,37
175,37
183,36
185,20
211,37
212,37
109,37
252,37
3513,7
2465,37
3518,36
164,37
3188,34
3557,20
3588,37
3589,37
3590,37
34,37
156,37
157,37
3684,36
3610,37
3635,37
3579,37
199,37
18,37
47,37
3791,36
3545,37
38,36
3834,37
3839,9
3840,20
3787,36
3895,37
3903,20
3908,20
3917,20
3882,37
3693,37
3936,37
3937,37
3948,20
3949,37
3703,37
3642,33
3643,33
3644,33
2248,37
3993,36
3926,37
3722,36
3728,36
3116,37
3550,36
4005,37
4013,9
4046,37
4047,37
230,37
3646,37
4051,37
2835,37
2540,37
4057,37
3725,37
4059,36
3625,37
4063,37
40,37
4068,37
4073,37
4080,37
4083,37
2619,37
4088,37
4089,37
4095,37
4096,7
4102,37
3737,37
193,37
4106,20
4135,37
3686,37
4150,37
3966,37
4154,37
4103,37
4161,37
4070,37
3766,37
4167,37
4168,37
4169,36
108,37
4170,37
4172,37
4087,37
4179,37
3984,37
198,37
4052,37
4256,37
4257,14
4255,37
4230,36
4244,37
3731,37
4262,18
4263,37
4264,37
4268,37
4274,37
4275,37
4279,37
4280,37
3692,37
4286,37
4284,37
4285,37
4290,37
194,37
4308,37
4312,37
4313,36
4314,36
2074,37
4307,37
4315,37
4003,37
4317,37
4318,37
44,36
3681,37
3954,37
4375,37
4378,37
4045,37
4380,37
4381,37
4324,36
3,37
9,37
27,37
28,37
44,36
46,37
76,37
77,37
110,37
113,37
123,37
138,37
174,37
175,37
183,36
185,20
211,37
212,37
109,37
252,37
3513,7
2465,37
3518,36
164,37
3188,34
3557,20
3588,37
3589,37
3590,37
34,37
156,37
157,37
3684,36
3610,37
3635,37
3579,37
199,37
18,37
47,37
3791,36
3545,37
38,36
3834,37
3839,9
3840,20
3787,36
3895,37
3903,20
3908,20
3917,20
3882,37
3693,37
3936,37
3937,37
3948,20
3949,37
3703,37
3642,33
3643,33
3644,33
2248,37
3993,36
3926,37
3722,36
3728,36
3116,37
3550,36
4005,37
4013,9
4046,37
4047,37
230,37
3646,37
4051,37
2835,37
2540,37
4057,37
3725,37
4059,36
3625,37
4063,37
40,37
4068,37
4073,37
4080,37
4083,37
2619,37
4088,37
4089,37
4095,37
4096,7
4102,37
3737,37
193,37
4106,20
4135,37
3686,37
4150,37
3966,37
4154,37
4103,37
4161,37
4070,37
3766,37
4167,37
4168,37
4169,36
108,37
4170,37
4172,37
4087,37
4179,37
3984,37
198,37
4052,37
4256,37
4257,14
4255,37
4230,36
4244,37
3731,37
4262,18
4263,37
4264,37
4268,37
4274,37
4275,37
4279,37
4280,37
3692,37
4286,37
4284,37
4285,37
4290,37
194,37
4308,37
4312,37
4313,36
4314,36
2074,37
4307,37
4315,37
4003,37
4317,37
4318,37
44,36
3681,37
3954,37
4375,37
4378,37
4045,37
4380,37
4381,37
4324,36
3,37
9,37
27,37
28,37
44,36
46,37
76,37
77,37
110,37
113,37
123,37
138,37
174,37
175,37
183,36
185,20
211,37
212,37
109,37
252,37
3513,7
2465,37
3518,36
164,37
3188,34
3557,20
3588,37
3589,37
3590,37
34,37
156,37
157,37
3684,36
3610,37
3635,37
3579,37
199,37
18,37
47,37
3791,36
3545,37
38,36
3834,37
3839,9
3840,20
3787,36
3895,37
3903,20
3908,20
3917,20
3882,37
3693,37
3936,37
3937,37
3948,20
3949,37
3703,37
3642,33
3643,33
3644,33
2248,37
3993,36
3926,37
3722,36
3728,36
3116,37
3550,36
4005,37
4013,9
4046,37
4047,37
230,37
3646,37
4051,37
2835,37
2540,37
4057,37
3725,37
4059,36
3625,37
4063,37
40,37
4068,37
4073,37
4080,37
4083,37
2619,37
4088,37
4089,37
4095,37
4096,7
4102,37
3737,37
193,37
4106,20
4135,37
3686,37
4150,37
3966,37
4154,37
4103,37
4161,37
4070,37
3766,37
4167,37
4168,37
4169,36
108,37
4170,37
4172,37
4087,37
4179,37
3984,37
198,37
4052,37
4256,37
4257,14
4255,37
4230,36
4244,37
3731,37
4262,18
4263,37
4264,37
4268,37
4274,37
4275,37
4279,37
4280,37
3692,37
4286,37
4284,37
4285,37
4290,37
194,37
4308,37
4312,37
4313,36
4314,36
2074,37
4307,37
4315,37
4003,37
4317,37
4318,37
44,36
3681,37
3954,37
4375,37
4378,37
4045,37
4380,37
4381,37
4324,36
3,37
9,37
27,37
28,37
44,36
46,37
76,37
77,37
110,37
113,37
123,37
138,37
174,37
175,37
183,36
185,20
211,37
212,37
109,37
252,37
3513,7
2465,37
3518,36
164,37
3188,34
3557,20
3588,37
3589,37
3590,37
34,37
156,37
157,37
3684,36
3610,37
3635,37
3579,37
199,37
18,37
47,37
3791,36
3545,37
38,36
3834,37
3839,9
3840,20
3787,36
3895,37
3903,20
3908,20
3917,20
3882,37
3693,37
3936,37
3937,37
3948,20
3949,37
3703,37
3642,33
3643,33
3644,33
2248,37
3993,36
3926,37
3722,36
3728,36
3116,37
3550,36
4005,37
4013,9
4046,37
4047,37
230,37
3646,37
4051,37
2835,37
2540,37
4057,37
3725,37
4059,36
3625,37
4063,37
40,37
4068,37
4073,37
4080,37
4083,37
2619,37
4088,37
4089,37
4095,37
4096,7
4102,37
3737,37
193,37
4106,20
4135,37
3686,37
4150,37
3966,37
4154,37
4103,37
4161,37
4070,37
3766,37
4167,37
4168,37
4169,36
108,37
4170,37
4172,37
4087,37
4179,37
3984,37
198,37
4052,37
4256,37
4257,14
4255,37
4230,36
4244,37
3731,37
4262,18
4263,37
4264,37
4268,37
4274,37
4275,37
4279,37
4280,37
3692,37
4286,37
4284,37
4285,37
4290,37
194,37
4308,37
4312,37
4313,36
4314,36
2074,37
4307,37
4315,37
4003,37
4317,37
4318,37
44,36
3681,37
3954,37
4375,37
4378,37
4045,37
4380,37
4381,37
4324,36
5,37
6,37
37,32
64,37
70,37
71,7
72,37
73,37
106,37
113,37
122,37
125,37
173,25
184,37
176,37
3646,37
3508,37
3567,36
3591,36
3654,7
77,37
3660,36
3680,37
175,37
3510,37
141,37
3720,37
47,37
3762,10
3782,9
3726,37
3793,37
3794,13
3579,37
3788,37
3795,13
3816,13
3826,37
3827,37
3825,13
3893,37
2994,37
3787,36
3944,37
3945,37
3995,36
4007,37
4042,37
4038,37
4043,36
4032,37
4044,36
4052,37
4064,37
84,37
4067,37
4079,37
4078,37
4098,37
94,37
4099,37
4148,37
4176,14
4110,37
4177,14
4119,37
31,37
4188,27
4193,37
4196,37
4232,2
3588,37
155,37
4295,13
4284,37
4297,37
4298,37
4299,37
3635,37
4151,37
4361,36
4379,13
4370,37
4371,13
4377,37
2240,37
5,37
6,37
37,32
64,37
70,37
71,7
72,37
73,37
106,37
113,37
122,37
125,37
173,25
184,37
176,37
3646,37
3508,37
3567,36
3591,36
3654,7
77,37
3660,36
3680,37
175,37
3510,37
141,37
3720,37
47,37
3762,10
3782,9
3726,37
3793,37
3794,13
3579,37
3788,37
3795,13
3816,13
3826,37
3827,37
3825,13
3893,37
2994,37
3787,36
3944,37
3945,37
3995,36
4007,37
4042,37
4038,37
4043,36
4032,37
4044,36
4052,37
4064,37
84,37
4067,37
4079,37
4078,37
4098,37
94,37
4099,37
4148,37
4176,14
4110,37
4177,14
4119,37
31,37
4188,27
4193,37
4196,37
4232,2
3588,37
155,37
4295,13
4284,37
4297,37
4298,37
4299,37
3635,37
4151,37
4361,36
4379,13
4370,37
4371,13
4377,37
2240,37
5,37
6,37
37,32
64,37
70,37
71,7
72,37
73,37
106,37
113,37
122,37
125,37
173,25
184,37
176,37
3646,37
3508,37
3567,36
3591,36
3654,7
77,37
3660,36
3680,37
175,37
3510,37
141,37
3720,37
47,37
3762,10
3782,9
3726,37
3793,37
3794,13
3579,37
3788,37
3795,13
3816,13
3826,37
3827,37
3825,13
3893,37
2994,37
3787,36
3944,37
3945,37
3995,36
4007,37
4042,37
4038,37
4043,36
4032,37
4044,36
4052,37
4064,37
84,37
4067,37
4079,37
4078,37
4098,37
94,37
4099,37
4148,37
4176,14
4110,37
4177,14
4119,37
31,37
4188,27
4193,37
4196,37
4232,2
3588,37
155,37
4295,13
4284,37
4297,37
4298,37
4299,37
3635,37
4151,37
4361,36
4379,13
4370,37
4371,13
4377,37
2240,37
5,37
6,37
37,32
64,37
70,37
71,7
72,37
73,37
106,37
113,37
122,37
125,37
173,25
184,37
176,37
3646,37
3508,37
3567,36
3591,36
3654,7
77,37
3660,36
3680,37
175,37
3510,37
141,37
3720,37
47,37
3762,10
3782,9
3726,37
3793,37
3794,13
3579,37
3788,37
3795,13
3816,13
3826,37
3827,37
3825,13
3893,37
2994,37
3787,36
3944,37
3945,37
3995,36
4007,37
4042,37
4038,37
4043,36
4032,37
4044,36
4052,37
4064,37
84,37
4067,37
4079,37
4078,37
4098,37
94,37
4099,37
4148,37
4176,14
4110,37
4177,14
4119,37
31,37
4188,27
4193,37
4196,37
4232,2
3588,37
155,37
4295,13
4284,37
4297,37
4298,37
4299,37
3635,37
4151,37
4361,36
4379,13
4370,37
4371,13
4377,37
2240,37
5,37
6,37
37,32
64,37
70,37
71,7
72,37
73,37
106,37
113,37
122,37
125,37
173,25
184,37
176,37
3646,37
3508,37
3567,36
3591,36
3654,7
77,37
3660,36
3680,37
175,37
3510,37
141,37
3720,37
47,37
3762,10
3782,9
3726,37
3793,37
3794,13
3579,37
3788,37
3795,13
3816,13
3826,37
3827,37
3825,13
3893,37
2994,37
3787,36
3944,37
3945,37
3995,36
4007,37
4042,37
4038,37
4043,36
4032,37
4044,36
4052,37
4064,37
84,37
4067,37
4079,37
4078,37
4098,37
94,37
4099,37
4148,37
4176,14
4110,37
4177,14
4119,37
31,37
4188,27
4193,37
4196,37
4232,2
3588,37
155,37
4295,13
4284,37
4297,37
4298,37
4299,37
3635,37
4151,37
4361,36
4379,13
4370,37
4371,13
4377,37
2240,37
4,37
4,37
4,37
4,37
4,37
23,37
24,37
25,37
30,37
36,37
65,37
80,37
66,37
114,37
116,37
120,37
149,37
13,37
160,37
101,37
42,37
61,7
220,37
221,7
225,37
227,7
232,7
239,13
240,13
242,37
243,7
3517,7
47,37
3522,37
3562,37
3586,37
3608,37
3610,37
3611,37
3620,37
3595,37
3626,37
3630,37
3545,37
18,37
3523,37
3655,37
3670,37
3681,37
3682,37
3688,37
3705,37
3715,7
3719,7
215,37
3732,37
3735,37
3625,37
3743,37
3752,37
248,37
2755,37
3761,37
241,37
3771,2
3726,37
3750,37
3798,2
3799,37
3800,37
3804,37
3807,37
3858,37
3725,37
3878,37
3887,37
3898,37
124,37
3926,37
3933,37
3938,37
3942,36
3806,37
3962,37
182,37
3968,37
3032,37
3983,37
3990,7
3996,37
1983,37
4020,37
4025,37
3972,37
4003,37
4054,37
3992,37
3664,37
4183,37
4249,36
23,37
24,37
25,37
30,37
36,37
65,37
80,37
66,37
114,37
116,37
120,37
149,37
13,37
160,37
101,37
42,37
61,7
220,37
221,7
225,37
227,7
232,7
239,13
240,13
242,37
243,7
3517,7
47,37
3522,37
3562,37
3586,37
3608,37
3610,37
3611,37
3620,37
3595,37
3626,37
3630,37
3545,37
18,37
3523,37
3655,37
3670,37
3681,37
3682,37
3688,37
3705,37
3715,7
3719,7
215,37
3732,37
3735,37
3625,37
3743,37
3752,37
248,37
2755,37
3761,37
241,37
3771,2
3726,37
3750,37
3798,2
3799,37
3800,37
3804,37
3807,37
3858,37
3725,37
3878,37
3887,37
3898,37
124,37
3926,37
3933,37
3938,37
3942,36
3806,37
3962,37
182,37
3968,37
3032,37
3983,37
3990,7
3996,37
1983,37
4020,37
4025,37
3972,37
4003,37
4054,37
3992,37
3664,37
4183,37
4249,36
23,37
24,37
25,37
30,37
36,37
65,37
80,37
66,37
114,37
116,37
120,37
149,37
13,37
160,37
101,37
42,37
61,7
220,37
221,7
225,37
227,7
232,7
239,13
240,13
242,37
243,7
3517,7
47,37
3522,37
3562,37
3586,37
3608,37
3610,37
3611,37
3620,37
3595,37
3626,37
3630,37
3545,37
18,37
3523,37
3655,37
3670,37
3681,37
3682,37
3688,37
3705,37
3715,7
3719,7
215,37
3732,37
3735,37
3625,37
3743,37
3752,37
248,37
2755,37
3761,37
241,37
3771,2
3726,37
3750,37
3798,2
3799,37
3800,37
3804,37
3807,37
3858,37
3725,37
3878,37
3887,37
3898,37
124,37
3926,37
3933,37
3938,37
3942,36
3806,37
3962,37
182,37
3968,37
3032,37
3983,37
3990,7
3996,37
1983,37
4020,37
4025,37
3972,37
4003,37
4054,37
3992,37
3664,37
4183,37
4249,36
23,37
24,37
25,37
30,37
36,37
65,37
80,37
66,37
114,37
116,37
120,37
149,37
13,37
160,37
101,37
42,37
61,7
220,37
221,7
225,37
227,7
232,7
239,13
240,13
242,37
243,7
3517,7
47,37
3522,37
3562,37
3586,37
3608,37
3610,37
3611,37
3620,37
3595,37
3626,37
3630,37
3545,37
18,37
3523,37
3655,37
3670,37
3681,37
3682,37
3688,37
3705,37
3715,7
3719,7
215,37
3732,37
3735,37
3625,37
3743,37
3752,37
248,37
2755,37
3761,37
241,37
3771,2
3726,37
3750,37
3798,2
3799,37
3800,37
3804,37
3807,37
3858,37
3725,37
3878,37
3887,37
3898,37
124,37
3926,37
3933,37
3938,37
3942,36
3806,37
3962,37
182,37
3968,37
3032,37
3983,37
3990,7
3996,37
1983,37
4020,37
4025,37
3972,37
4003,37
4054,37
3992,37
3664,37
4183,37
4249,36
23,37
24,37
25,37
30,37
36,37
65,37
80,37
66,37
114,37
116,37
120,37
149,37
13,37
160,37
101,37
42,37
61,7
220,37
221,7
225,37
227,7
232,7
239,13
240,13
242,37
243,7
3517,7
47,37
3522,37
3562,37
3586,37
3608,37
3610,37
3611,37
3620,37
3595,37
3626,37
3630,37
3545,37
18,37
3523,37
3655,37
3670,37
3681,37
3682,37
3688,37
3705,37
3715,7
3719,7
215,37
3732,37
3735,37
3625,37
3743,37
3752,37
248,37
2755,37
3761,37
241,37
3771,2
3726,37
3750,37
3798,2
3799,37
3800,37
3804,37
3807,37
3858,37
3725,37
3878,37
3887,37
3898,37
124,37
3926,37
3933,37
3938,37
3942,36
3806,37
3962,37
182,37
3968,37
3032,37
3983,37
3990,7
3996,37
1983,37
4020,37
4025,37
3972,37
4003,37
4054,37
3992,37
3664,37
4183,37
4249,36
39,36
47,37
103,31
3571,20
3572,20
3573,28
3574,37
3575,13
3576,27
3577,37
3578,20
3510,37
199,37
3711,37
3717,6
3718,6
39,36
47,37
103,31
3571,20
3572,20
3573,28
3574,37
3575,13
3576,27
3577,37
3578,20
3510,37
199,37
3711,37
3717,6
3718,6
39,36
47,37
103,31
3571,20
3572,20
3573,28
3574,37
3575,13
3576,27
3577,37
3578,20
3510,37
199,37
3711,37
3717,6
3718,6
39,36
47,37
103,31
3571,20
3572,20
3573,28
3574,37
3575,13
3576,27
3577,37
3578,20
3510,37
199,37
3711,37
3717,6
3718,6
39,36
47,37
103,31
3571,20
3572,20
3573,28
3574,37
3575,13
3576,27
3577,37
3578,20
3510,37
199,37
3711,37
3717,6
3718,6
30,37
30,37
30,37
30,37
30,37
1,36
2,23
16,37
42,37
66,37
1,36
2,23
16,37
42,37
66,37
1,36
2,23
16,37
42,37
66,37
1,36
2,23
16,37
42,37
66,37
1,36
2,23
16,37
42,37
66,37
16,37
16,37
16,37
16,37
16,37
49,37
66,37
78,37
79,37
98,37
137,37
49,37
66,37
78,37
79,37
98,37
137,37
49,37
66,37
78,37
79,37
98,37
137,37
49,37
66,37
78,37
79,37
98,37
137,37
49,37
66,37
78,37
79,37
98,37
137,37
17,36
50,26
51,37
52,37
53,37
54,11
55,37
39,36
58,36
57,37
56,37
34,37
63,37
18,37
62,37
61,7
95,37
96,7
65,37
128,15
99,37
133,36
141,37
38,36
146,37
180,37
181,9
182,37
165,8
78,37
3506,37
3510,37
86,13
66,37
3740,37
3516,37
17,36
50,26
51,37
52,37
53,37
54,11
55,37
39,36
58,36
57,37
56,37
34,37
63,37
18,37
62,37
61,7
95,37
96,7
65,37
128,15
99,37
133,36
141,37
38,36
146,37
180,37
181,9
182,37
165,8
78,37
3506,37
3510,37
86,13
66,37
3740,37
3516,37
17,36
50,26
51,37
52,37
53,37
54,11
55,37
39,36
58,36
57,37
56,37
34,37
63,37
18,37
62,37
61,7
95,37
96,7
65,37
128,15
99,37
133,36
141,37
38,36
146,37
180,37
181,9
182,37
165,8
78,37
3506,37
3510,37
86,13
66,37
3740,37
3516,37
17,36
50,26
51,37
52,37
53,37
54,11
55,37
39,36
58,36
57,37
56,37
34,37
63,37
18,37
62,37
61,7
95,37
96,7
65,37
128,15
99,37
133,36
141,37
38,36
146,37
180,37
181,9
182,37
165,8
78,37
3506,37
3510,37
86,13
66,37
3740,37
3516,37
17,36
50,26
51,37
52,37
53,37
54,11
55,37
39,36
58,36
57,37
56,37
34,37
63,37
18,37
62,37
61,7
95,37
96,7
65,37
128,15
99,37
133,36
141,37
38,36
146,37
180,37
181,9
182,37
165,8
78,37
3506,37
3510,37
86,13
66,37
3740,37
3516,37
67,36
171,19
188,37
231,31
241,37
3535,37
3565,13
3581,37
3619,37
3613,14
3629,37
3649,37
3702,37
3703,37
201,37
3713,37
3714,37
3716,31
3786,37
3787,36
3821,36
3822,28
3825,13
2902,36
3941,13
4023,31
4024,1
173,25
67,36
171,19
188,37
231,31
241,37
3535,37
3565,13
3581,37
3619,37
3613,14
3629,37
3649,37
3702,37
3703,37
201,37
3713,37
3714,37
3716,31
3786,37
3787,36
3821,36
3822,28
3825,13
2902,36
3941,13
4023,31
4024,1
173,25
67,36
171,19
188,37
231,31
241,37
3535,37
3565,13
3581,37
3619,37
3613,14
3629,37
3649,37
3702,37
3703,37
201,37
3713,37
3714,37
3716,31
3786,37
3787,36
3821,36
3822,28
3825,13
2902,36
3941,13
4023,31
4024,1
173,25
67,36
171,19
188,37
231,31
241,37
3535,37
3565,13
3581,37
3619,37
3613,14
3629,37
3649,37
3702,37
3703,37
201,37
3713,37
3714,37
3716,31
3786,37
3787,36
3821,36
3822,28
3825,13
2902,36
3941,13
4023,31
4024,1
173,25
67,36
171,19
188,37
231,31
241,37
3535,37
3565,13
3581,37
3619,37
3613,14
3629,37
3649,37
3702,37
3703,37
201,37
3713,37
3714,37
3716,31
3786,37
3787,36
3821,36
3822,28
3825,13
2902,36
3941,13
4023,31
4024,1
173,25
68,37
114,37
3032,37
3504,37
68,37
114,37
3032,37
3504,37
68,37
114,37
3032,37
3504,37
68,37
114,37
3032,37
3504,37
68,37
114,37
3032,37
3504,37
75,37
75,37
75,37
75,37
75,37
92,37
94,37
109,37
127,31
104,37
144,37
197,37
68,37
3730,7
3790,37
3844,37
3726,37
3750,37
3849,37
3643,33
83,37
3637,27
18,37
42,37
3748,37
3866,27
47,37
3585,37
3677,37
180,37
3873,37
3881,37
3884,37
3890,7
3891,37
3844,37
3695,37
3902,27
3904,36
3783,36
3687,37
13,37
3929,37
3831,36
3934,37
3935,37
3713,37
3974,33
3978,37
3710,37
3642,33
3551,9
4062,37
4084,30
4081,37
4100,37
3627,36
3899,36
4177,14
4003,37
3786,37
241,37
4260,37
4261,37
3950,37
92,37
94,37
109,37
127,31
104,37
144,37
197,37
68,37
3730,7
3790,37
3844,37
3726,37
3750,37
3849,37
3643,33
83,37
3637,27
18,37
42,37
3748,37
3866,27
47,37
3585,37
3677,37
180,37
3873,37
3881,37
3884,37
3890,7
3891,37
3844,37
3695,37
3902,27
3904,36
3783,36
3687,37
13,37
3929,37
3831,36
3934,37
3935,37
3713,37
3974,33
3978,37
3710,37
3642,33
3551,9
4062,37
4084,30
4081,37
4100,37
3627,36
3899,36
4177,14
4003,37
3786,37
241,37
4260,37
4261,37
3950,37
92,37
94,37
109,37
127,31
104,37
144,37
197,37
68,37
3730,7
3790,37
3844,37
3726,37
3750,37
3849,37
3643,33
83,37
3637,27
18,37
42,37
3748,37
3866,27
47,37
3585,37
3677,37
180,37
3873,37
3881,37
3884,37
3890,7
3891,37
3844,37
3695,37
3902,27
3904,36
3783,36
3687,37
13,37
3929,37
3831,36
3934,37
3935,37
3713,37
3974,33
3978,37
3710,37
3642,33
3551,9
4062,37
4084,30
4081,37
4100,37
3627,36
3899,36
4177,14
4003,37
3786,37
241,37
4260,37
4261,37
3950,37
92,37
94,37
109,37
127,31
104,37
144,37
197,37
68,37
3730,7
3790,37
3844,37
3726,37
3750,37
3849,37
3643,33
83,37
3637,27
18,37
42,37
3748,37
3866,27
47,37
3585,37
3677,37
180,37
3873,37
3881,37
3884,37
3890,7
3891,37
3844,37
3695,37
3902,27
3904,36
3783,36
3687,37
13,37
3929,37
3831,36
3934,37
3935,37
3713,37
3974,33
3978,37
3710,37
3642,33
3551,9
4062,37
4084,30
4081,37
4100,37
3627,36
3899,36
4177,14
4003,37
3786,37
241,37
4260,37
4261,37
3950,37
92,37
94,37
109,37
127,31
104,37
144,37
197,37
68,37
3730,7
3790,37
3844,37
3726,37
3750,37
3849,37
3643,33
83,37
3637,27
18,37
42,37
3748,37
3866,27
47,37
3585,37
3677,37
180,37
3873,37
3881,37
3884,37
3890,7
3891,37
3844,37
3695,37
3902,27
3904,36
3783,36
3687,37
13,37
3929,37
3831,36
3934,37
3935,37
3713,37
3974,33
3978,37
3710,37
3642,33
3551,9
4062,37
4084,30
4081,37
4100,37
3627,36
3899,36
4177,14
4003,37
3786,37
241,37
4260,37
4261,37
3950,37
47,37
93,37
51,37
81,36
82,36
83,37
84,37
85,37
104,37
47,37
93,37
51,37
81,36
82,36
83,37
84,37
85,37
104,37
47,37
93,37
51,37
81,36
82,36
83,37
84,37
85,37
104,37
47,37
93,37
51,37
81,36
82,36
83,37
84,37
85,37
104,37
47,37
93,37
51,37
81,36
82,36
83,37
84,37
85,37
104,37
86,13
85,37
87,37
97,37
107,37
117,21
118,37
119,23
131,9
132,37
131,9
39,36
158,37
159,37
196,37
38,36
3564,36
38,36
3568,37
3569,37
3545,37
47,37
2623,37
3610,37
3623,37
49,37
3625,37
166,37
115,37
190,37
231,31
3579,37
3694,37
3649,37
3697,37
3723,37
3724,37
3725,37
3731,37
3767,37
3629,37
3726,37
3793,37
3806,37
3809,37
3810,37
3820,31
3823,37
3828,37
3829,37
3510,37
3848,37
3855,37
3854,37
3879,37
102,39
3897,37
3932,37
3955,36
3955,36
3956,36
3961,37
3957,27
2661,13
3981,36
3982,7
3997,36
4018,36
4022,20
4029,37
2755,37
2490,37
3772,37
4198,13
4212,31
4218,37
4230,36
4238,37
2036,37
3025,13
4251,37
4252,37
4258,37
4185,37
2660,37
4267,37
3869,37
4276,37
4287,37
4278,37
3998,37
4347,37
4365,37
3951,37
4366,36
4368,37
2909,13
4369,36
4372,22
1890,37
3842,37
4376,37
86,13
85,37
87,37
97,37
107,37
117,21
118,37
119,23
131,9
132,37
131,9
39,36
158,37
159,37
196,37
38,36
3564,36
38,36
3568,37
3569,37
3545,37
47,37
2623,37
3610,37
3623,37
49,37
3625,37
166,37
115,37
190,37
231,31
3579,37
3694,37
3649,37
3697,37
3723,37
3724,37
3725,37
3731,37
3767,37
3629,37
3726,37
3793,37
3806,37
3809,37
3810,37
3820,31
3823,37
3828,37
3829,37
3510,37
3848,37
3855,37
3854,37
3879,37
102,39
3897,37
3932,37
3955,36
3955,36
3956,36
3961,37
3957,27
2661,13
3981,36
3982,7
3997,36
4018,36
4022,20
4029,37
2755,37
2490,37
3772,37
4198,13
4212,31
4218,37
4230,36
4238,37
2036,37
3025,13
4251,37
4252,37
4258,37
4185,37
2660,37
4267,37
3869,37
4276,37
4287,37
4278,37
3998,37
4347,37
4365,37
3951,37
4366,36
4368,37
2909,13
4369,36
4372,22
1890,37
3842,37
4376,37
86,13
85,37
87,37
97,37
107,37
117,21
118,37
119,23
131,9
132,37
131,9
39,36
158,37
159,37
196,37
38,36
3564,36
38,36
3568,37
3569,37
3545,37
47,37
2623,37
3610,37
3623,37
49,37
3625,37
166,37
115,37
190,37
231,31
3579,37
3694,37
3649,37
3697,37
3723,37
3724,37
3725,37
3731,37
3767,37
3629,37
3726,37
3793,37
3806,37
3809,37
3810,37
3820,31
3823,37
3828,37
3829,37
3510,37
3848,37
3855,37
3854,37
3879,37
102,39
3897,37
3932,37
3955,36
3955,36
3956,36
3961,37
3957,27
2661,13
3981,36
3982,7
3997,36
4018,36
4022,20
4029,37
2755,37
2490,37
3772,37
4198,13
4212,31
4218,37
4230,36
4238,37
2036,37
3025,13
4251,37
4252,37
4258,37
4185,37
2660,37
4267,37
3869,37
4276,37
4287,37
4278,37
3998,37
4347,37
4365,37
3951,37
4366,36
4368,37
2909,13
4369,36
4372,22
1890,37
3842,37
4376,37
86,13
85,37
87,37
97,37
107,37
117,21
118,37
119,23
131,9
132,37
131,9
39,36
158,37
159,37
196,37
38,36
3564,36
38,36
3568,37
3569,37
3545,37
47,37
2623,37
3610,37
3623,37
49,37
3625,37
166,37
115,37
190,37
231,31
3579,37
3694,37
3649,37
3697,37
3723,37
3724,37
3725,37
3731,37
3767,37
3629,37
3726,37
3793,37
3806,37
3809,37
3810,37
3820,31
3823,37
3828,37
3829,37
3510,37
3848,37
3855,37
3854,37
3879,37
102,39
3897,37
3932,37
3955,36
3955,36
3956,36
3961,37
3957,27
2661,13
3981,36
3982,7
3997,36
4018,36
4022,20
4029,37
2755,37
2490,37
3772,37
4198,13
4212,31
4218,37
4230,36
4238,37
2036,37
3025,13
4251,37
4252,37
4258,37
4185,37
2660,37
4267,37
3869,37
4276,37
4287,37
4278,37
3998,37
4347,37
4365,37
3951,37
4366,36
4368,37
2909,13
4369,36
4372,22
1890,37
3842,37
4376,37
86,13
85,37
87,37
97,37
107,37
117,21
118,37
119,23
131,9
132,37
131,9
39,36
158,37
159,37
196,37
38,36
3564,36
38,36
3568,37
3569,37
3545,37
47,37
2623,37
3610,37
3623,37
49,37
3625,37
166,37
115,37
190,37
231,31
3579,37
3694,37
3649,37
3697,37
3723,37
3724,37
3725,37
3731,37
3767,37
3629,37
3726,37
3793,37
3806,37
3809,37
3810,37
3820,31
3823,37
3828,37
3829,37
3510,37
3848,37
3855,37
3854,37
3879,37
102,39
3897,37
3932,37
3955,36
3955,36
3956,36
3961,37
3957,27
2661,13
3981,36
3982,7
3997,36
4018,36
4022,20
4029,37
2755,37
2490,37
3772,37
4198,13
4212,31
4218,37
4230,36
4238,37
2036,37
3025,13
4251,37
4252,37
4258,37
4185,37
2660,37
4267,37
3869,37
4276,37
4287,37
4278,37
3998,37
4347,37
4365,37
3951,37
4366,36
4368,37
2909,13
4369,36
4372,22
1890,37
3842,37
4376,37
99,37
99,37
99,37
99,37
99,37
100,36
101,37
102,39
105,37
100,36
101,37
102,39
105,37
100,36
101,37
102,39
105,37
100,36
101,37
102,39
105,37
100,36
101,37
102,39
105,37
108,37
109,37
112,37
159,37
38,36
3545,37
47,37
67,36
3610,37
166,37
115,37
3579,37
2141,37
3687,37
