userID,time,daytype,season
325,2,1,4
325,1,2,4
325,3,2,4
325,1,2,4
325,1,2,4
325,1,2,4
325,1,2,4
325,1,2,4
325,1,2,4
325,2,2,4
325,2,2,4
325,2,2,4
325,1,2,4
325,1,2,4
325,2,2,4
325,3,1,4
325,1,1,4
325,2,2,4
325,3,2,4
325,2,1,4
325,1,2,1
325,2,2,1
325,2,2,1
325,2,1,1
325,1,2,1
325,3,1,4
325,3,1,4
325,1,2,4
325,2,2,4
325,1,2,4
325,2,2,4
325,4,2,4
325,2,1,4
325,4,1,3
325,1,2,4
325,2,1,4
325,2,1,4
325,2,1,4
325,1,2,4
325,3,2,4
325,3,2,4
625,4,1,2
625,2,2,2
625,2,2,2
625,4,1,2
625,4,1,2
625,2,2,3
625,2,2,3
625,3,1,3
625,3,2,3
625,3,1,3
625,1,3,3
625,1,2,3
625,3,2,3
625,1,2,3
625,2,2,3
625,2,2,3
625,3,2,3
625,3,1,3
625,2,3,3
625,3,3,3
625,3,3,3
625,4,1,3
625,3,2,3
625,1,2,3
625,3,1,3
625,3,1,3
625,3,1,3
625,4,1,3
625,3,2,3
625,2,1,3
625,4,1,3
625,1,2,3
625,2,2,3
625,3,2,3
625,4,3,4
625,2,3,4
625,3,1,4
625,2,2,4
625,1,2,4
625,1,2,4
625,2,3,4
625,2,3,4
625,1,3,4
625,1,3,4
625,2,1,4
625,2,3,4
625,2,3,4
625,3,1,4
625,4,1,4
625,4,1,4
625,2,2,4
625,3,1,4
625,2,1,4
625,2,1,4
625,1,2,4
625,3,2,4
625,1,2,4
625,1,2,4
625,1,2,4
625,1,2,4
625,1,2,4
625,1,2,4
625,2,2,4
625,2,2,4
625,2,2,4
625,1,2,4
625,1,2,4
625,2,2,4
625,3,1,4
625,1,1,4
625,2,2,4
625,3,2,4
625,2,1,4
625,1,2,1
625,2,2,1
625,2,2,1
625,2,1,1
625,1,2,1
625,3,1,4
625,3,1,4
625,1,2,4
625,2,2,4
625,1,2,4
625,2,2,4
625,4,2,4
625,2,1,4
625,4,1,3
625,1,2,4
625,2,1,4
625,2,1,4
625,2,1,4
625,1,2,4
625,3,2,4
625,3,2,4
925,4,1,2
925,2,2,2
925,2,2,2
925,4,1,2
925,4,1,2
925,2,2,3
925,2,2,3
925,3,1,3
925,3,2,3
925,3,1,3
925,1,3,3
925,1,2,3
925,3,2,3
925,1,2,3
925,2,2,3
925,2,2,3
925,3,2,3
925,3,1,3
925,2,3,3
925,3,3,3
925,3,3,3
925,4,1,3
925,3,2,3
925,1,2,3
925,3,1,3
925,3,1,3
925,3,1,3
925,4,1,3
925,3,2,3
925,2,1,3
925,4,1,3
925,1,2,3
925,2,2,3
925,3,2,3
925,4,3,4
925,2,3,4
925,3,1,4
925,2,2,4
925,1,2,4
925,1,2,4
925,2,3,4
925,2,3,4
925,1,3,4
925,1,3,4
925,2,1,4
925,2,3,4
925,2,3,4
925,3,1,4
925,4,1,4
925,4,1,4
925,2,2,4
925,3,1,4
925,2,1,4
925,2,1,4
925,1,2,4
925,3,2,4
925,1,2,4
925,1,2,4
925,1,2,4
925,1,2,4
925,1,2,4
925,1,2,4
925,2,2,4
925,2,2,4
925,2,2,4
925,1,2,4
925,1,2,4
925,2,2,4
925,3,1,4
925,1,1,4
925,2,2,4
925,3,2,4
925,2,1,4
925,1,2,1
925,2,2,1
925,2,2,1
925,2,1,1
925,1,2,1
925,3,1,4
925,3,1,4
925,1,2,4
925,2,2,4
925,1,2,4
925,2,2,4
925,4,2,4
925,2,1,4
925,4,1,3
925,1,2,4
925,2,1,4
925,2,1,4
925,2,1,4
925,1,2,4
925,3,2,4
925,3,2,4
1225,4,1,2
1225,2,2,2
1225,2,2,2
1225,4,1,2
1225,4,1,2
1225,2,2,3
1225,2,2,3
1225,3,1,3
1225,3,2,3
1225,3,1,3
1225,1,3,3
1225,1,2,3
1225,3,2,3
1225,1,2,3
1225,2,2,3
1225,2,2,3
1225,3,2,3
1225,3,1,3
1225,2,3,3
1225,3,3,3
1225,3,3,3
1225,4,1,3
1225,3,2,3
1225,1,2,3
1225,3,1,3
1225,3,1,3
1225,3,1,3
1225,4,1,3
1225,3,2,3
1225,2,1,3
1225,4,1,3
1225,1,2,3
1225,2,2,3
1225,3,2,3
1225,4,3,4
1225,2,3,4
1225,3,1,4
1225,2,2,4
1225,1,2,4
1225,1,2,4
1225,2,3,4
1225,2,3,4
1225,1,3,4
1225,1,3,4
1225,2,1,4
1225,2,3,4
1225,2,3,4
1225,3,1,4
1225,4,1,4
1225,4,1,4
1225,2,2,4
1225,3,1,4
1225,2,1,4
1225,2,1,4
1225,1,2,4
1225,3,2,4
1225,1,2,4
1225,1,2,4
1225,1,2,4
1225,1,2,4
1225,1,2,4
1225,1,2,4
1225,2,2,4
1225,2,2,4
1225,2,2,4
1225,1,2,4
1225,1,2,4
1225,2,2,4
1225,3,1,4
1225,1,1,4
1225,2,2,4
1225,3,2,4
1225,2,1,4
1225,1,2,1
1225,2,2,1
1225,2,2,1
1225,2,1,1
1225,1,2,1
1225,3,1,4
1225,3,1,4
1225,1,2,4
1225,2,2,4
1225,1,2,4
1225,2,2,4
1225,4,2,4
1225,2,1,4
1225,4,1,3
1225,1,2,4
1225,2,1,4
1225,2,1,4
1225,2,1,4
1225,1,2,4
1225,3,2,4
1225,3,2,4
26,4,1,3
26,4,1,3
26,3,1,3
26,4,2,3
26,4,1,3
26,4,2,3
26,3,2,3
26,3,1,3
26,4,1,4
26,2,2,3
26,3,1,3
26,3,2,3
26,3,2,2
26,4,1,2
26,4,2,3
26,3,2,3
26,3,1,3
26,4,2,4
26,3,2,4
26,3,1,4
26,2,2,4
26,3,2,4
26,2,2,4
26,2,2,2
26,2,3,2
26,4,1,3
26,3,1,4
26,3,1,2
26,3,1,3
26,4,3,2
26,2,2,3
26,3,2,3
26,3,1,3
26,3,2,3
26,3,1,3
26,3,1,3
26,3,2,3
26,3,2,2
26,3,3,1
26,3,1,2
26,4,2,4
26,3,2,4
26,4,1,4
26,4,1,4
26,3,1,4
26,4,2,1
26,3,1,1
26,4,2,1
26,4,2,1
26,3,2,1
26,3,1,1
26,4,1,1
26,3,2,1
26,4,2,1
26,3,1,1
26,3,1,1
26,3,2,1
26,3,2,1
26,4,2,1
26,3,1,1
26,3,1,1
26,3,2,1
26,4,2,1
26,2,2,1
26,3,1,1
26,4,2,1
26,3,2,1
26,2,2,2
26,3,1,2
26,3,1,2
26,3,2,2
26,3,1,2
26,3,1,2
26,3,1,3
26,3,1,3
26,3,1,3
26,4,2,3
26,3,2,3
26,4,1,3
26,3,1,3
26,3,2,3
26,3,1,3
26,2,2,3
26,3,2,3
26,3,1,3
26,2,2,3
26,3,2,3
26,3,1,3
26,3,1,3
26,4,1,3
26,3,2,3
26,3,1,3
26,3,2,3
26,2,2,3
26,3,1,3
26,3,1,4
26,3,3,4
26,3,3,4
26,3,3,4
26,4,1,4
26,3,1,4
326,4,1,3
326,4,1,3
326,3,1,3
326,4,2,3
326,4,1,3
326,4,2,3
326,3,2,3
326,3,1,3
326,4,1,4
326,2,2,3
326,3,1,3
326,3,2,3
326,3,2,2
326,4,1,2
326,4,2,3
326,3,2,3
326,3,1,3
326,4,2,4
326,3,2,4
326,3,1,4
326,2,2,4
326,3,2,4
326,2,2,4
326,2,2,2
326,2,3,2
326,4,1,3
326,3,1,4
326,3,1,2
326,3,1,3
326,4,3,2
326,2,2,3
326,3,2,3
326,3,1,3
326,3,2,3
326,3,1,3
326,3,1,3
326,3,2,3
326,3,2,2
326,3,3,1
326,3,1,2
326,4,2,4
326,3,2,4
326,4,1,4
326,4,1,4
326,3,1,4
326,4,2,1
326,3,1,1
326,4,2,1
326,4,2,1
326,3,2,1
326,3,1,1
326,4,1,1
326,3,2,1
326,4,2,1
326,3,1,1
326,3,1,1
326,3,2,1
326,3,2,1
326,4,2,1
326,3,1,1
326,3,1,1
326,3,2,1
326,4,2,1
326,2,2,1
326,3,1,1
326,4,2,1
326,3,2,1
326,2,2,2
326,3,1,2
326,3,1,2
326,3,2,2
326,3,1,2
326,3,1,2
326,3,1,3
326,3,1,3
326,3,1,3
326,4,2,3
326,3,2,3
326,4,1,3
326,3,1,3
326,3,2,3
326,3,1,3
326,2,2,3
326,3,2,3
326,3,1,3
326,2,2,3
326,3,2,3
326,3,1,3
326,3,1,3
326,4,1,3
326,3,2,3
326,3,1,3
326,3,2,3
326,2,2,3
326,3,1,3
326,3,1,4
326,3,3,4
326,3,3,4
326,3,3,4
326,4,1,4
326,3,1,4
626,4,1,3
626,4,1,3
626,3,1,3
626,4,2,3
626,4,1,3
626,4,2,3
626,3,2,3
626,3,1,3
626,4,1,4
626,2,2,3
626,3,1,3
626,3,2,3
626,3,2,2
626,4,1,2
626,4,2,3
626,3,2,3
626,3,1,3
626,4,2,4
626,3,2,4
626,3,1,4
626,2,2,4
626,3,2,4
626,2,2,4
626,2,2,2
626,2,3,2
626,4,1,3
626,3,1,4
626,3,1,2
626,3,1,3
626,4,3,2
626,2,2,3
626,3,2,3
626,3,1,3
626,3,2,3
626,3,1,3
626,3,1,3
626,3,2,3
626,3,2,2
626,3,3,1
626,3,1,2
626,4,2,4
626,3,2,4
626,4,1,4
626,4,1,4
626,3,1,4
626,4,2,1
626,3,1,1
626,4,2,1
626,4,2,1
626,3,2,1
626,3,1,1
626,4,1,1
626,3,2,1
626,4,2,1
626,3,1,1
626,3,1,1
626,3,2,1
626,3,2,1
626,4,2,1
626,3,1,1
626,3,1,1
626,3,2,1
626,4,2,1
626,2,2,1
626,3,1,1
626,4,2,1
626,3,2,1
626,2,2,2
626,3,1,2
626,3,1,2
626,3,2,2
626,3,1,2
626,3,1,2
626,3,1,3
626,3,1,3
626,3,1,3
626,4,2,3
626,3,2,3
626,4,1,3
626,3,1,3
626,3,2,3
626,3,1,3
626,2,2,3
626,3,2,3
626,3,1,3
626,2,2,3
626,3,2,3
626,3,1,3
626,3,1,3
626,4,1,3
626,3,2,3
626,3,1,3
626,3,2,3
626,2,2,3
626,3,1,3
626,3,1,4
626,3,3,4
626,3,3,4
626,3,3,4
626,4,1,4
626,3,1,4
926,4,1,3
926,4,1,3
926,3,1,3
926,4,2,3
926,4,1,3
926,4,2,3
926,3,2,3
926,3,1,3
926,4,1,4
926,2,2,3
926,3,1,3
926,3,2,3
926,3,2,2
926,4,1,2
926,4,2,3
926,3,2,3
926,3,1,3
926,4,2,4
926,3,2,4
926,3,1,4
926,2,2,4
926,3,2,4
926,2,2,4
926,2,2,2
926,2,3,2
926,4,1,3
926,3,1,4
926,3,1,2
926,3,1,3
926,4,3,2
926,2,2,3
926,3,2,3
926,3,1,3
926,3,2,3
926,3,1,3
926,3,1,3
926,3,2,3
926,3,2,2
926,3,3,1
926,3,1,2
926,4,2,4
926,3,2,4
926,4,1,4
926,4,1,4
926,3,1,4
926,4,2,1
926,3,1,1
926,4,2,1
926,4,2,1
926,3,2,1
926,3,1,1
926,4,1,1
926,3,2,1
926,4,2,1
926,3,1,1
926,3,1,1
926,3,2,1
926,3,2,1
926,4,2,1
926,3,1,1
926,3,1,1
926,3,2,1
926,4,2,1
926,2,2,1
926,3,1,1
926,4,2,1
926,3,2,1
926,2,2,2
926,3,1,2
926,3,1,2
926,3,2,2
926,3,1,2
926,3,1,2
926,3,1,3
926,3,1,3
926,3,1,3
926,4,2,3
926,3,2,3
926,4,1,3
926,3,1,3
926,3,2,3
926,3,1,3
926,2,2,3
926,3,2,3
926,3,1,3
926,2,2,3
926,3,2,3
926,3,1,3
926,3,1,3
926,4,1,3
926,3,2,3
926,3,1,3
926,3,2,3
926,2,2,3
926,3,1,3
926,3,1,4
926,3,3,4
926,3,3,4
926,3,3,4
926,4,1,4
926,3,1,4
1226,4,1,3
1226,4,1,3
1226,3,1,3
1226,4,2,3
1226,4,1,3
1226,4,2,3
1226,3,2,3
1226,3,1,3
1226,4,1,4
1226,2,2,3
1226,3,1,3
1226,3,2,3
1226,3,2,2
1226,4,1,2
1226,4,2,3
1226,3,2,3
1226,3,1,3
1226,4,2,4
1226,3,2,4
1226,3,1,4
1226,2,2,4
1226,3,2,4
1226,2,2,4
1226,2,2,2
1226,2,3,2
1226,4,1,3
1226,3,1,4
1226,3,1,2
1226,3,1,3
1226,4,3,2
1226,2,2,3
1226,3,2,3
1226,3,1,3
1226,3,2,3
1226,3,1,3
1226,3,1,3
1226,3,2,3
1226,3,2,2
1226,3,3,1
1226,3,1,2
1226,4,2,4
1226,3,2,4
1226,4,1,4
1226,4,1,4
1226,3,1,4
1226,4,2,1
1226,3,1,1
1226,4,2,1
1226,4,2,1
1226,3,2,1
1226,3,1,1
1226,4,1,1
1226,3,2,1
1226,4,2,1
1226,3,1,1
1226,3,1,1
1226,3,2,1
1226,3,2,1
1226,4,2,1
1226,3,1,1
1226,3,1,1
1226,3,2,1
1226,4,2,1
1226,2,2,1
1226,3,1,1
1226,4,2,1
1226,3,2,1
1226,2,2,2
1226,3,1,2
1226,3,1,2
1226,3,2,2
1226,3,1,2
1226,3,1,2
1226,3,1,3
1226,3,1,3
1226,3,1,3
1226,4,2,3
1226,3,2,3
1226,4,1,3
1226,3,1,3
1226,3,2,3
1226,3,1,3
1226,2,2,3
1226,3,2,3
1226,3,1,3
1226,2,2,3
1226,3,2,3
1226,3,1,3
1226,3,1,3
1226,4,1,3
1226,3,2,3
1226,3,1,3
1226,3,2,3
1226,2,2,3
1226,3,1,3
1226,3,1,4
1226,3,3,4
1226,3,3,4
1226,3,3,4
1226,4,1,4
1226,3,1,4
27,2,1,2
27,3,3,2
27,4,3,2
27,2,2,2
27,3,2,2
27,1,3,2
27,1,2,3
27,4,2,3
27,4,2,3
27,4,2,3
27,2,1,3
27,4,1,3
27,2,2,3
27,4,1,3
27,4,2,3
27,3,1,3
27,4,2,3
27,2,1,3
27,3,2,3
27,4,2,3
27,4,2,3
27,2,1,4
27,4,2,4
27,3,2,4
27,2,2,4
27,3,2,4
27,4,1,4
27,4,2,4
27,4,1,1
27,3,2,1
27,3,1,1
27,4,1,1
27,3,1,1
27,4,2,1
327,2,1,2
327,3,3,2
327,4,3,2
327,2,2,2
327,3,2,2
327,1,3,2
327,1,2,3
327,4,2,3
327,4,2,3
327,4,2,3
327,2,1,3
327,4,1,3
327,2,2,3
327,4,1,3
327,4,2,3
327,3,1,3
327,4,2,3
327,2,1,3
327,3,2,3
327,4,2,3
327,4,2,3
327,2,1,4
327,4,2,4
327,3,2,4
327,2,2,4
327,3,2,4
327,4,1,4
327,4,2,4
327,4,1,1
327,3,2,1
327,3,1,1
327,4,1,1
327,3,1,1
327,4,2,1
627,2,1,2
627,3,3,2
627,4,3,2
627,2,2,2
627,3,2,2
627,1,3,2
627,1,2,3
627,4,2,3
627,4,2,3
627,4,2,3
627,2,1,3
627,4,1,3
627,2,2,3
627,4,1,3
627,4,2,3
627,3,1,3
627,4,2,3
627,2,1,3
627,3,2,3
627,4,2,3
627,4,2,3
627,2,1,4
627,4,2,4
627,3,2,4
627,2,2,4
627,3,2,4
627,4,1,4
627,4,2,4
627,4,1,1
627,3,2,1
627,3,1,1
627,4,1,1
627,3,1,1
627,4,2,1
927,2,1,2
927,3,3,2
927,4,3,2
927,2,2,2
927,3,2,2
927,1,3,2
927,1,2,3
927,4,2,3
927,4,2,3
927,4,2,3
927,2,1,3
927,4,1,3
927,2,2,3
927,4,1,3
927,4,2,3
927,3,1,3
927,4,2,3
927,2,1,3
927,3,2,3
927,4,2,3
927,4,2,3
927,2,1,4
927,4,2,4
927,3,2,4
927,2,2,4
927,3,2,4
927,4,1,4
927,4,2,4
927,4,1,1
927,3,2,1
927,3,1,1
927,4,1,1
927,3,1,1
927,4,2,1
1227,2,1,2
1227,3,3,2
1227,4,3,2
1227,2,2,2
1227,3,2,2
1227,1,3,2
1227,1,2,3
1227,4,2,3
1227,4,2,3
1227,4,2,3
1227,2,1,3
1227,4,1,3
1227,2,2,3
1227,4,1,3
1227,4,2,3
1227,3,1,3
1227,4,2,3
1227,2,1,3
1227,3,2,3
1227,4,2,3
1227,4,2,3
1227,2,1,4
1227,4,2,4
1227,3,2,4
1227,2,2,4
1227,3,2,4
1227,4,1,4
1227,4,2,4
1227,4,1,1
1227,3,2,1
1227,3,1,1
1227,4,1,1
1227,3,1,1
1227,4,2,1
28,2,1,2
28,2,2,2
28,3,2,2
28,3,2,3
28,3,1,3
28,2,1,3
28,3,2,3
28,3,1,3
28,3,1,3
28,3,2,3
28,3,1,2
28,2,1,2
28,3,1,3
28,3,1,3
28,3,1,3
28,3,2,3
28,3,2,3
28,3,1,3
28,3,2,3
28,3,2,4
28,3,2,4
28,3,1,4
28,3,2,4
28,3,1,4
28,3,1,4
28,3,2,4
28,3,2,4
28,3,2,1
28,3,1,1
28,3,1,1
28,3,1,1
28,3,1,1
28,3,1,1
28,3,1,1
28,3,3,1
28,3,3,1
28,3,2,1
328,2,1,2
328,2,2,2
328,3,2,2
328,3,2,3
328,3,1,3
328,2,1,3
328,3,2,3
328,3,1,3
328,3,1,3
328,3,2,3
328,3,1,2
328,2,1,2
328,3,1,3
328,3,1,3
328,3,1,3
328,3,2,3
328,3,2,3
328,3,1,3
328,3,2,3
328,3,2,4
328,3,2,4
328,3,1,4
328,3,2,4
328,3,1,4
328,3,1,4
328,3,2,4
328,3,2,4
328,3,2,1
328,3,1,1
328,3,1,1
328,3,1,1
328,3,1,1
328,3,1,1
328,3,1,1
328,3,3,1
328,3,3,1
328,3,2,1
628,2,1,2
628,2,2,2
628,3,2,2
628,3,2,3
628,3,1,3
628,2,1,3
628,3,2,3
628,3,1,3
628,3,1,3
628,3,2,3
628,3,1,2
628,2,1,2
628,3,1,3
628,3,1,3
628,3,1,3
628,3,2,3
628,3,2,3
628,3,1,3
628,3,2,3
628,3,2,4
628,3,2,4
628,3,1,4
628,3,2,4
628,3,1,4
628,3,1,4
628,3,2,4
628,3,2,4
628,3,2,1
628,3,1,1
628,3,1,1
628,3,1,1
628,3,1,1
628,3,1,1
628,3,1,1
628,3,3,1
628,3,3,1
628,3,2,1
928,2,1,2
928,2,2,2
928,3,2,2
928,3,2,3
928,3,1,3
928,2,1,3
928,3,2,3
928,3,1,3
928,3,1,3
928,3,2,3
928,3,1,2
928,2,1,2
928,3,1,3
928,3,1,3
928,3,1,3
928,3,2,3
928,3,2,3
928,3,1,3
928,3,2,3
928,3,2,4
928,3,2,4
928,3,1,4
928,3,2,4
928,3,1,4
928,3,1,4
928,3,2,4
928,3,2,4
928,3,2,1
928,3,1,1
928,3,1,1
928,3,1,1
928,3,1,1
928,3,1,1
928,3,1,1
928,3,3,1
928,3,3,1
928,3,2,1
1228,2,1,2
1228,2,2,2
1228,3,2,2
1228,3,2,3
1228,3,1,3
1228,2,1,3
1228,3,2,3
1228,3,1,3
1228,3,1,3
1228,3,2,3
1228,3,1,2
1228,2,1,2
1228,3,1,3
1228,3,1,3
1228,3,1,3
1228,3,2,3
1228,3,2,3
1228,3,1,3
1228,3,2,3
1228,3,2,4
1228,3,2,4
1228,3,1,4
1228,3,2,4
1228,3,1,4
1228,3,1,4
1228,3,2,4
1228,3,2,4
1228,3,2,1
1228,3,1,1
1228,3,1,1
1228,3,1,1
1228,3,1,1
1228,3,1,1
1228,3,1,1
1228,3,3,1
1228,3,3,1
1228,3,2,1
1229,4,1,3
929,4,1,3
629,4,1,3
329,4,1,3
29,4,1,3
30,4,1,3
30,4,1,2
630,4,1,3
630,4,1,2
330,4,1,3
330,4,1,2
930,4,1,3
930,4,1,2
1230,4,1,3
1230,4,1,2
331,2,1,2
331,4,2,2
331,2,2,2
331,2,2,2
331,3,2,2
331,2,2,2
331,2,2,3
331,2,2,3
331,2,2,3
331,3,2,3
331,4,2,3
331,2,2,3
331,2,2,3
331,2,2,3
331,1,2,3
331,2,1,3
331,4,2,3
331,2,2,3
331,2,3,3
331,2,2,3
331,2,2,3
331,2,2,3
331,3,2,3
331,2,2,3
331,2,2,3
331,3,1,3
331,4,2,3
331,2,2,3
331,2,2,3
331,2,2,3
331,3,1,4
331,4,1,4
331,1,2,4
331,2,2,4
331,2,3,4
331,3,2,4
331,3,2,4
331,2,2,4
331,2,2,4
331,2,2,4
331,3,2,4
331,2,2,4
331,4,1,4
331,3,2,4
331,2,2,4
331,3,2,4
331,2,2,1
331,2,1,1
331,4,2,1
331,2,1,1
331,3,2,1
331,3,2,1
331,3,3,1
331,2,3,1
331,3,1,1
331,1,2,1
331,2,2,1
331,3,2,1
331,4,2,1
331,2,2,1
331,2,2,1
331,1,2,1
331,3,2,1
331,2,2,1
331,2,1,2
331,2,3,2
331,2,3,2
331,2,1,2
331,2,2,2
331,3,2,2
331,4,2,2
331,3,2,2
331,3,2,1
331,2,2,2
331,3,2,2
331,4,2,2
331,3,2,2
331,4,2,2
331,1,2,2
331,3,1,2
331,3,2,2
331,3,2,2
331,3,2,3
331,3,2,3
331,3,2,3
331,3,2,3
331,3,1,3
331,3,2,3
331,4,2,3
331,3,2,3
331,4,2,3
331,2,2,3
331,4,2,3
331,2,2,3
331,4,1,3
331,3,1,3
331,3,2,3
331,3,1,3
331,2,2,3
331,3,2,3
331,2,2,3
331,2,2,3
331,2,2,3
331,3,2,4
331,3,1,4
331,3,1,4
331,2,2,4
331,3,2,4
331,3,2,4
331,3,3,4
331,3,3,4
331,3,2,4
331,3,2,4
331,3,1,4
331,3,1,4
331,3,1,4
331,4,1,4
331,3,2,4
331,2,2,4
331,3,2,4
331,3,1,4
331,3,1,4
331,3,1,4
331,3,2,4
331,3,1,4
331,2,2,4
331,3,2,4
331,2,2,4
331,3,2,4
331,4,2,4
331,2,2,4
331,3,1,1
331,3,1,1
331,3,1,1
331,2,2,1
331,2,2,1
331,2,2,1
331,3,2,1
331,3,1,1
331,3,2,1
331,2,2,1
331,2,2,1
331,3,2,1
331,3,1,1
331,3,1,1
331,3,2,1
331,4,3,2
331,2,1,2
331,3,1,2
331,2,1,2
331,3,1,2
331,3,1,2
331,2,2,2
331,2,2,2
31,2,1,2
31,4,2,2
31,2,2,2
31,2,2,2
31,3,2,2
31,2,2,2
31,2,2,3
31,2,2,3
31,2,2,3
31,3,2,3
31,4,2,3
31,2,2,3
31,2,2,3
31,2,2,3
31,1,2,3
31,2,1,3
31,4,2,3
31,2,2,3
31,2,3,3
31,2,2,3
31,2,2,3
31,2,2,3
31,3,2,3
31,2,2,3
31,2,2,3
31,3,1,3
31,4,2,3
31,2,2,3
31,2,2,3
31,2,2,3
31,3,1,4
31,4,1,4
31,1,2,4
31,2,2,4
31,2,3,4
31,3,2,4
31,3,2,4
31,2,2,4
31,2,2,4
31,2,2,4
31,3,2,4
31,2,2,4
31,4,1,4
31,3,2,4
31,2,2,4
31,3,2,4
31,2,2,1
31,2,1,1
31,4,2,1
31,2,1,1
31,3,2,1
31,3,2,1
31,3,3,1
31,2,3,1
31,3,1,1
31,1,2,1
31,2,2,1
31,3,2,1
31,4,2,1
31,2,2,1
31,2,2,1
31,1,2,1
31,3,2,1
31,2,2,1
31,2,1,2
31,2,3,2
31,2,3,2
31,2,1,2
31,2,2,2
31,3,2,2
31,4,2,2
31,3,2,2
31,3,2,1
31,2,2,2
31,3,2,2
31,4,2,2
31,3,2,2
31,4,2,2
31,1,2,2
31,3,1,2
31,3,2,2
31,3,2,2
31,3,2,3
31,3,2,3
31,3,2,3
31,3,2,3
31,3,1,3
31,3,2,3
31,4,2,3
31,3,2,3
31,4,2,3
31,2,2,3
31,4,2,3
31,2,2,3
31,4,1,3
31,3,1,3
31,3,2,3
31,3,1,3
31,2,2,3
31,3,2,3
31,2,2,3
31,2,2,3
31,2,2,3
31,3,2,4
31,3,1,4
31,3,1,4
31,2,2,4
31,3,2,4
31,3,2,4
31,3,3,4
31,3,3,4
31,3,2,4
31,3,2,4
31,3,1,4
31,3,1,4
31,3,1,4
31,4,1,4
31,3,2,4
31,2,2,4
31,3,2,4
31,3,1,4
31,3,1,4
31,3,1,4
31,3,2,4
31,3,1,4
31,2,2,4
31,3,2,4
31,2,2,4
31,3,2,4
31,4,2,4
31,2,2,4
31,3,1,1
31,3,1,1
31,3,1,1
31,2,2,1
31,2,2,1
31,2,2,1
31,3,2,1
31,3,1,1
31,3,2,1
31,2,2,1
31,2,2,1
31,3,2,1
31,3,1,1
31,3,1,1
31,3,2,1
31,4,3,2
31,2,1,2
31,3,1,2
31,2,1,2
31,3,1,2
31,3,1,2
31,2,2,2
31,2,2,2
631,2,1,2
631,4,2,2
631,2,2,2
631,2,2,2
631,3,2,2
631,2,2,2
631,2,2,3
631,2,2,3
631,2,2,3
631,3,2,3
631,4,2,3
631,2,2,3
631,2,2,3
631,2,2,3
631,1,2,3
631,2,1,3
631,4,2,3
631,2,2,3
631,2,3,3
631,2,2,3
631,2,2,3
631,2,2,3
631,3,2,3
631,2,2,3
631,2,2,3
631,3,1,3
631,4,2,3
631,2,2,3
631,2,2,3
631,2,2,3
631,3,1,4
631,4,1,4
631,1,2,4
631,2,2,4
631,2,3,4
631,3,2,4
631,3,2,4
631,2,2,4
631,2,2,4
631,2,2,4
631,3,2,4
631,2,2,4
631,4,1,4
631,3,2,4
631,2,2,4
631,3,2,4
631,2,2,1
631,2,1,1
631,4,2,1
631,2,1,1
631,3,2,1
631,3,2,1
631,3,3,1
631,2,3,1
631,3,1,1
631,1,2,1
631,2,2,1
631,3,2,1
631,4,2,1
631,2,2,1
631,2,2,1
631,1,2,1
631,3,2,1
631,2,2,1
631,2,1,2
631,2,3,2
631,2,3,2
631,2,1,2
631,2,2,2
631,3,2,2
631,4,2,2
631,3,2,2
631,3,2,1
631,2,2,2
631,3,2,2
631,4,2,2
631,3,2,2
631,4,2,2
631,1,2,2
631,3,1,2
631,3,2,2
631,3,2,2
631,3,2,3
631,3,2,3
631,3,2,3
631,3,2,3
631,3,1,3
631,3,2,3
631,4,2,3
631,3,2,3
631,4,2,3
631,2,2,3
631,4,2,3
631,2,2,3
631,4,1,3
631,3,1,3
631,3,2,3
631,3,1,3
631,2,2,3
631,3,2,3
631,2,2,3
631,2,2,3
631,2,2,3
631,3,2,4
631,3,1,4
631,3,1,4
631,2,2,4
631,3,2,4
631,3,2,4
631,3,3,4
631,3,3,4
631,3,2,4
631,3,2,4
631,3,1,4
631,3,1,4
631,3,1,4
631,4,1,4
631,3,2,4
631,2,2,4
631,3,2,4
631,3,1,4
631,3,1,4
631,3,1,4
631,3,2,4
631,3,1,4
631,2,2,4
631,3,2,4
631,2,2,4
631,3,2,4
631,4,2,4
631,2,2,4
631,3,1,1
631,3,1,1
631,3,1,1
631,2,2,1
631,2,2,1
631,2,2,1
631,3,2,1
631,3,1,1
631,3,2,1
631,2,2,1
631,2,2,1
631,3,2,1
631,3,1,1
631,3,1,1
631,3,2,1
631,4,3,2
631,2,1,2
631,3,1,2
631,2,1,2
631,3,1,2
631,3,1,2
631,2,2,2
631,2,2,2
931,2,1,2
931,4,2,2
931,2,2,2
931,2,2,2
931,3,2,2
931,2,2,2
931,2,2,3
931,2,2,3
931,2,2,3
931,3,2,3
931,4,2,3
931,2,2,3
931,2,2,3
931,2,2,3
931,1,2,3
931,2,1,3
931,4,2,3
931,2,2,3
931,2,3,3
931,2,2,3
931,2,2,3
931,2,2,3
931,3,2,3
931,2,2,3
931,2,2,3
931,3,1,3
931,4,2,3
931,2,2,3
931,2,2,3
931,2,2,3
931,3,1,4
931,4,1,4
931,1,2,4
931,2,2,4
931,2,3,4
931,3,2,4
931,3,2,4
931,2,2,4
931,2,2,4
931,2,2,4
931,3,2,4
931,2,2,4
931,4,1,4
931,3,2,4
931,2,2,4
931,3,2,4
931,2,2,1
931,2,1,1
931,4,2,1
931,2,1,1
931,3,2,1
931,3,2,1
931,3,3,1
931,2,3,1
931,3,1,1
