userID,itemID,age,sex,city,country,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decition,interaction,genre,rating
43,4023,25,2,3,1,13,31,25,2007,4,3,11,766,1415,278,3,1,2,3,1,4,2,2,2,1,1,1,4,5
43,4024,25,2,3,1,418,1,25,2009,10,17,21,1597,1759,695,3,2,2,1,2,1,4,7,1,1,1,1,10,5
43,173,25,2,3,1,687,25,19,2009,7,10,0,83,353,1132,2,2,2,3,1,2,2,2,1,1,1,1,7,5
343,67,15,2,3,1,497,36,9,2010,1,8,21,6,366,1437,4,1,3,1,5,4,7,2,1,1,2,1,1,4
343,171,15,2,3,1,207,19,2,2008,10,0,0,735,58,1641,4,1,3,1,5,1,7,2,1,1,1,1,10,5
343,188,15,2,3,1,459,37,9,2002,10,15,0,610,349,1052,3,1,3,1,1,1,7,7,1,1,1,1,10,3
343,231,15,2,3,1,593,31,25,2009,10,18,21,1519,203,1199,3,1,3,1,5,1,4,7,1,1,1,2,10,5
343,241,15,2,3,1,135,37,9,2006,10,12,17,747,349,1343,3,3,3,1,5,1,4,7,1,1,1,1,10,5
343,3535,15,2,3,1,145,37,9,1997,8,10,17,1103,1659,698,2,1,3,1,5,1,4,7,1,1,1,1,8,4
343,3565,15,2,3,1,330,13,10,2009,7,8,0,438,496,86,3,1,3,1,2,1,2,4,2,1,1,1,7,5
343,3581,15,2,3,1,813,37,9,2004,7,10,18,1985,1416,1532,2,2,3,1,2,1,2,2,1,1,1,2,7,5
343,3619,15,2,3,1,386,37,9,2008,10,17,0,1331,1539,80,1,1,3,1,3,1,4,7,1,2,1,2,10,5
343,3613,15,2,3,1,216,14,11,2009,7,0,0,12,199,1405,3,2,3,1,3,1,2,2,2,2,1,1,7,5
343,3629,15,2,3,1,799,37,9,2009,4,3,7,660,1331,856,3,1,3,1,2,2,7,7,2,2,2,1,4,3
343,3649,15,2,3,1,769,37,9,2009,7,8,0,224,522,1986,2,1,4,1,2,1,2,4,2,1,1,1,7,4
343,3702,15,2,3,1,276,37,9,2010,10,21,0,1684,1367,285,2,3,4,1,3,2,4,7,2,2,1,1,10,4
343,3703,15,2,3,1,323,37,9,2005,7,10,0,5,262,1067,3,3,4,1,3,1,2,2,2,2,1,2,7,5
343,201,15,2,3,1,184,37,9,2010,10,17,21,895,953,1150,3,3,4,1,3,1,7,1,2,2,1,1,10,5
343,3713,15,2,3,1,357,37,9,2010,3,10,23,877,1297,998,3,3,4,1,3,1,4,7,2,1,1,1,3,5
343,3714,15,2,3,1,362,37,9,2010,10,0,0,1439,5,486,3,1,4,1,5,1,7,7,2,1,1,1,10,4
343,3716,15,2,3,1,672,31,9,2010,10,17,21,1667,996,1628,3,1,4,1,5,1,1,1,1,1,1,1,10,5
343,3786,15,2,3,1,188,37,9,2010,10,18,0,1663,1375,598,3,1,4,1,5,7,1,1,1,2,1,1,10,5
343,3787,15,2,3,1,773,36,9,2010,10,13,0,391,657,728,4,1,4,1,5,1,2,2,1,1,1,1,10,5
343,3821,15,2,3,1,536,36,9,2010,7,10,0,1170,924,1661,3,1,4,3,1,1,1,7,1,1,1,1,7,4
343,3822,15,2,3,1,317,28,0,2010,10,22,0,1168,1573,1512,4,1,4,3,1,2,7,7,1,1,1,1,10,4
343,3825,15,2,3,1,626,13,10,2009,7,10,15,39,1324,1393,3,2,4,1,1,1,2,2,1,1,1,1,7,5
343,2902,15,2,3,1,757,36,9,1995,10,0,0,751,958,816,2,3,1,1,2,1,4,2,1,1,1,1,10,4
343,3941,15,2,3,1,811,13,10,2010,10,13,0,1136,1354,1475,3,3,1,3,1,2,1,7,1,1,1,1,10,3
343,4023,15,2,3,1,13,31,25,2007,4,3,11,766,1415,278,3,1,2,3,1,4,2,2,2,1,1,1,4,5
343,4024,15,2,3,1,418,1,25,2009,10,17,21,1597,1759,695,3,2,2,1,2,1,4,7,1,1,1,1,10,5
343,173,15,2,3,1,687,25,19,2009,7,10,0,83,353,1132,2,2,2,3,1,2,2,2,1,1,1,1,7,5
943,67,45,2,3,1,497,36,9,2010,1,8,21,6,366,1437,4,1,3,1,5,4,7,2,1,1,2,1,1,4
943,171,45,2,3,1,207,19,2,2008,10,0,0,735,58,1641,4,1,3,1,5,1,7,2,1,1,1,1,10,5
943,188,45,2,3,1,459,37,9,2002,10,15,0,610,349,1052,3,1,3,1,1,1,7,7,1,1,1,1,10,3
943,231,45,2,3,1,593,31,25,2009,10,18,21,1519,203,1199,3,1,3,1,5,1,4,7,1,1,1,2,10,5
943,241,45,2,3,1,135,37,9,2006,10,12,17,747,349,1343,3,3,3,1,5,1,4,7,1,1,1,1,10,5
943,3535,45,2,3,1,145,37,9,1997,8,10,17,1103,1659,698,2,1,3,1,5,1,4,7,1,1,1,1,8,4
943,3565,45,2,3,1,330,13,10,2009,7,8,0,438,496,86,3,1,3,1,2,1,2,4,2,1,1,1,7,5
943,3581,45,2,3,1,813,37,9,2004,7,10,18,1985,1416,1532,2,2,3,1,2,1,2,2,1,1,1,2,7,5
943,3619,45,2,3,1,386,37,9,2008,10,17,0,1331,1539,80,1,1,3,1,3,1,4,7,1,2,1,2,10,5
943,3613,45,2,3,1,216,14,11,2009,7,0,0,12,199,1405,3,2,3,1,3,1,2,2,2,2,1,1,7,5
943,3629,45,2,3,1,799,37,9,2009,4,3,7,660,1331,856,3,1,3,1,2,2,7,7,2,2,2,1,4,3
943,3649,45,2,3,1,769,37,9,2009,7,8,0,224,522,1986,2,1,4,1,2,1,2,4,2,1,1,1,7,4
943,3702,45,2,3,1,276,37,9,2010,10,21,0,1684,1367,285,2,3,4,1,3,2,4,7,2,2,1,1,10,4
943,3703,45,2,3,1,323,37,9,2005,7,10,0,5,262,1067,3,3,4,1,3,1,2,2,2,2,1,2,7,5
943,201,45,2,3,1,184,37,9,2010,10,17,21,895,953,1150,3,3,4,1,3,1,7,1,2,2,1,1,10,5
943,3713,45,2,3,1,357,37,9,2010,3,10,23,877,1297,998,3,3,4,1,3,1,4,7,2,1,1,1,3,5
943,3714,45,2,3,1,362,37,9,2010,10,0,0,1439,5,486,3,1,4,1,5,1,7,7,2,1,1,1,10,4
943,3716,45,2,3,1,672,31,9,2010,10,17,21,1667,996,1628,3,1,4,1,5,1,1,1,1,1,1,1,10,5
943,3786,45,2,3,1,188,37,9,2010,10,18,0,1663,1375,598,3,1,4,1,5,7,1,1,1,2,1,1,10,5
943,3787,45,2,3,1,773,36,9,2010,10,13,0,391,657,728,4,1,4,1,5,1,2,2,1,1,1,1,10,5
943,3821,45,2,3,1,536,36,9,2010,7,10,0,1170,924,1661,3,1,4,3,1,1,1,7,1,1,1,1,7,4
943,3822,45,2,3,1,317,28,0,2010,10,22,0,1168,1573,1512,4,1,4,3,1,2,7,7,1,1,1,1,10,4
943,3825,45,2,3,1,626,13,10,2009,7,10,15,39,1324,1393,3,2,4,1,1,1,2,2,1,1,1,1,7,5
943,2902,45,2,3,1,757,36,9,1995,10,0,0,751,958,816,2,3,1,1,2,1,4,2,1,1,1,1,10,4
943,3941,45,2,3,1,811,13,10,2010,10,13,0,1136,1354,1475,3,3,1,3,1,2,1,7,1,1,1,1,10,3
943,4023,45,2,3,1,13,31,25,2007,4,3,11,766,1415,278,3,1,2,3,1,4,2,2,2,1,1,1,4,5
943,4024,45,2,3,1,418,1,25,2009,10,17,21,1597,1759,695,3,2,2,1,2,1,4,7,1,1,1,1,10,5
943,173,45,2,3,1,687,25,19,2009,7,10,0,83,353,1132,2,2,2,3,1,2,2,2,1,1,1,1,7,5
643,67,35,2,3,1,497,36,9,2010,1,8,21,6,366,1437,4,1,3,1,5,4,7,2,1,1,2,1,1,4
643,171,35,2,3,1,207,19,2,2008,10,0,0,735,58,1641,4,1,3,1,5,1,7,2,1,1,1,1,10,5
643,188,35,2,3,1,459,37,9,2002,10,15,0,610,349,1052,3,1,3,1,1,1,7,7,1,1,1,1,10,3
643,231,35,2,3,1,593,31,25,2009,10,18,21,1519,203,1199,3,1,3,1,5,1,4,7,1,1,1,2,10,5
643,241,35,2,3,1,135,37,9,2006,10,12,17,747,349,1343,3,3,3,1,5,1,4,7,1,1,1,1,10,5
643,3535,35,2,3,1,145,37,9,1997,8,10,17,1103,1659,698,2,1,3,1,5,1,4,7,1,1,1,1,8,4
643,3565,35,2,3,1,330,13,10,2009,7,8,0,438,496,86,3,1,3,1,2,1,2,4,2,1,1,1,7,5
643,3581,35,2,3,1,813,37,9,2004,7,10,18,1985,1416,1532,2,2,3,1,2,1,2,2,1,1,1,2,7,5
643,3619,35,2,3,1,386,37,9,2008,10,17,0,1331,1539,80,1,1,3,1,3,1,4,7,1,2,1,2,10,5
643,3613,35,2,3,1,216,14,11,2009,7,0,0,12,199,1405,3,2,3,1,3,1,2,2,2,2,1,1,7,5
643,3629,35,2,3,1,799,37,9,2009,4,3,7,660,1331,856,3,1,3,1,2,2,7,7,2,2,2,1,4,3
643,3649,35,2,3,1,769,37,9,2009,7,8,0,224,522,1986,2,1,4,1,2,1,2,4,2,1,1,1,7,4
643,3702,35,2,3,1,276,37,9,2010,10,21,0,1684,1367,285,2,3,4,1,3,2,4,7,2,2,1,1,10,4
643,3703,35,2,3,1,323,37,9,2005,7,10,0,5,262,1067,3,3,4,1,3,1,2,2,2,2,1,2,7,5
643,201,35,2,3,1,184,37,9,2010,10,17,21,895,953,1150,3,3,4,1,3,1,7,1,2,2,1,1,10,5
643,3713,35,2,3,1,357,37,9,2010,3,10,23,877,1297,998,3,3,4,1,3,1,4,7,2,1,1,1,3,5
643,3714,35,2,3,1,362,37,9,2010,10,0,0,1439,5,486,3,1,4,1,5,1,7,7,2,1,1,1,10,4
643,3716,35,2,3,1,672,31,9,2010,10,17,21,1667,996,1628,3,1,4,1,5,1,1,1,1,1,1,1,10,5
643,3786,35,2,3,1,188,37,9,2010,10,18,0,1663,1375,598,3,1,4,1,5,7,1,1,1,2,1,1,10,5
643,3787,35,2,3,1,773,36,9,2010,10,13,0,391,657,728,4,1,4,1,5,1,2,2,1,1,1,1,10,5
643,3821,35,2,3,1,536,36,9,2010,7,10,0,1170,924,1661,3,1,4,3,1,1,1,7,1,1,1,1,7,4
643,3822,35,2,3,1,317,28,0,2010,10,22,0,1168,1573,1512,4,1,4,3,1,2,7,7,1,1,1,1,10,4
643,3825,35,2,3,1,626,13,10,2009,7,10,15,39,1324,1393,3,2,4,1,1,1,2,2,1,1,1,1,7,5
643,2902,35,2,3,1,757,36,9,1995,10,0,0,751,958,816,2,3,1,1,2,1,4,2,1,1,1,1,10,4
643,3941,35,2,3,1,811,13,10,2010,10,13,0,1136,1354,1475,3,3,1,3,1,2,1,7,1,1,1,1,10,3
643,4023,35,2,3,1,13,31,25,2007,4,3,11,766,1415,278,3,1,2,3,1,4,2,2,2,1,1,1,4,5
643,4024,35,2,3,1,418,1,25,2009,10,17,21,1597,1759,695,3,2,2,1,2,1,4,7,1,1,1,1,10,5
643,173,35,2,3,1,687,25,19,2009,7,10,0,83,353,1132,2,2,2,3,1,2,2,2,1,1,1,1,7,5
1243,67,30,2,3,1,497,36,9,2010,1,8,21,6,366,1437,4,1,3,1,5,4,7,2,1,1,2,1,1,4
1243,171,30,2,3,1,207,19,2,2008,10,0,0,735,58,1641,4,1,3,1,5,1,7,2,1,1,1,1,10,5
1243,188,30,2,3,1,459,37,9,2002,10,15,0,610,349,1052,3,1,3,1,1,1,7,7,1,1,1,1,10,3
1243,231,30,2,3,1,593,31,25,2009,10,18,21,1519,203,1199,3,1,3,1,5,1,4,7,1,1,1,2,10,5
1243,241,30,2,3,1,135,37,9,2006,10,12,17,747,349,1343,3,3,3,1,5,1,4,7,1,1,1,1,10,5
1243,3535,30,2,3,1,145,37,9,1997,8,10,17,1103,1659,698,2,1,3,1,5,1,4,7,1,1,1,1,8,4
1243,3565,30,2,3,1,330,13,10,2009,7,8,0,438,496,86,3,1,3,1,2,1,2,4,2,1,1,1,7,5
1243,3581,30,2,3,1,813,37,9,2004,7,10,18,1985,1416,1532,2,2,3,1,2,1,2,2,1,1,1,2,7,5
1243,3619,30,2,3,1,386,37,9,2008,10,17,0,1331,1539,80,1,1,3,1,3,1,4,7,1,2,1,2,10,5
1243,3613,30,2,3,1,216,14,11,2009,7,0,0,12,199,1405,3,2,3,1,3,1,2,2,2,2,1,1,7,5
1243,3629,30,2,3,1,799,37,9,2009,4,3,7,660,1331,856,3,1,3,1,2,2,7,7,2,2,2,1,4,3
1243,3649,30,2,3,1,769,37,9,2009,7,8,0,224,522,1986,2,1,4,1,2,1,2,4,2,1,1,1,7,4
1243,3702,30,2,3,1,276,37,9,2010,10,21,0,1684,1367,285,2,3,4,1,3,2,4,7,2,2,1,1,10,4
1243,3703,30,2,3,1,323,37,9,2005,7,10,0,5,262,1067,3,3,4,1,3,1,2,2,2,2,1,2,7,5
1243,201,30,2,3,1,184,37,9,2010,10,17,21,895,953,1150,3,3,4,1,3,1,7,1,2,2,1,1,10,5
1243,3713,30,2,3,1,357,37,9,2010,3,10,23,877,1297,998,3,3,4,1,3,1,4,7,2,1,1,1,3,5
1243,3714,30,2,3,1,362,37,9,2010,10,0,0,1439,5,486,3,1,4,1,5,1,7,7,2,1,1,1,10,4
1243,3716,30,2,3,1,672,31,9,2010,10,17,21,1667,996,1628,3,1,4,1,5,1,1,1,1,1,1,1,10,5
1243,3786,30,2,3,1,188,37,9,2010,10,18,0,1663,1375,598,3,1,4,1,5,7,1,1,1,2,1,1,10,5
1243,3787,30,2,3,1,773,36,9,2010,10,13,0,391,657,728,4,1,4,1,5,1,2,2,1,1,1,1,10,5
1243,3821,30,2,3,1,536,36,9,2010,7,10,0,1170,924,1661,3,1,4,3,1,1,1,7,1,1,1,1,7,4
1243,3822,30,2,3,1,317,28,0,2010,10,22,0,1168,1573,1512,4,1,4,3,1,2,7,7,1,1,1,1,10,4
1243,3825,30,2,3,1,626,13,10,2009,7,10,15,39,1324,1393,3,2,4,1,1,1,2,2,1,1,1,1,7,5
1243,2902,30,2,3,1,757,36,9,1995,10,0,0,751,958,816,2,3,1,1,2,1,4,2,1,1,1,1,10,4
1243,3941,30,2,3,1,811,13,10,2010,10,13,0,1136,1354,1475,3,3,1,3,1,2,1,7,1,1,1,1,10,3
1243,4023,30,2,3,1,13,31,25,2007,4,3,11,766,1415,278,3,1,2,3,1,4,2,2,2,1,1,1,4,5
1243,4024,30,2,3,1,418,1,25,2009,10,17,21,1597,1759,695,3,2,2,1,2,1,4,7,1,1,1,1,10,5
1243,173,30,2,3,1,687,25,19,2009,7,10,0,83,353,1132,2,2,2,3,1,2,2,2,1,1,1,1,7,5
45,68,25,1,6,3,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,1,2,1,2,2,1,1,1,1,1,4
45,114,25,1,6,3,397,37,9,2004,1,3,17,1437,716,978,2,1,3,1,2,1,2,2,2,2,1,1,1,4
45,3032,25,1,6,3,624,37,9,1994,8,10,0,1854,73,965,3,2,3,1,5,4,4,4,1,1,1,1,8,5
45,3504,25,1,6,3,367,37,9,1998,1,8,21,1620,869,1419,3,2,3,1,5,4,7,7,2,1,2,1,1,5
345,68,15,1,6,3,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,1,2,1,2,2,1,1,1,1,1,4
345,114,15,1,6,3,397,37,9,2004,1,3,17,1437,716,978,2,1,3,1,2,1,2,2,2,2,1,1,1,4
345,3032,15,1,6,3,624,37,9,1994,8,10,0,1854,73,965,3,2,3,1,5,4,4,4,1,1,1,1,8,5
345,3504,15,1,6,3,367,37,9,1998,1,8,21,1620,869,1419,3,2,3,1,5,4,7,7,2,1,2,1,1,5
645,68,45,1,6,3,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,1,2,1,2,2,1,1,1,1,1,4
645,114,45,1,6,3,397,37,9,2004,1,3,17,1437,716,978,2,1,3,1,2,1,2,2,2,2,1,1,1,4
645,3032,45,1,6,3,624,37,9,1994,8,10,0,1854,73,965,3,2,3,1,5,4,4,4,1,1,1,1,8,5
645,3504,45,1,6,3,367,37,9,1998,1,8,21,1620,869,1419,3,2,3,1,5,4,7,7,2,1,2,1,1,5
945,68,35,1,6,3,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,1,2,1,2,2,1,1,1,1,1,4
945,114,35,1,6,3,397,37,9,2004,1,3,17,1437,716,978,2,1,3,1,2,1,2,2,2,2,1,1,1,4
945,3032,35,1,6,3,624,37,9,1994,8,10,0,1854,73,965,3,2,3,1,5,4,4,4,1,1,1,1,8,5
945,3504,35,1,6,3,367,37,9,1998,1,8,21,1620,869,1419,3,2,3,1,5,4,7,7,2,1,2,1,1,5
1245,68,20,1,6,3,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,1,2,1,2,2,1,1,1,1,1,4
1245,114,20,1,6,3,397,37,9,2004,1,3,17,1437,716,978,2,1,3,1,2,1,2,2,2,2,1,1,1,4
1245,3032,20,1,6,3,624,37,9,1994,8,10,0,1854,73,965,3,2,3,1,5,4,4,4,1,1,1,1,8,5
1245,3504,20,1,6,3,367,37,9,1998,1,8,21,1620,869,1419,3,2,3,1,5,4,7,7,2,1,2,1,1,5
47,75,28,2,20,1,491,37,9,2000,8,10,21,349,1958,1584,3,2,3,1,2,2,6,6,2,1,1,2,8,3
347,75,18,2,20,1,491,37,9,2000,8,10,21,349,1958,1584,3,2,3,1,2,2,6,6,2,1,1,2,8,3
647,75,38,2,20,1,491,37,9,2000,8,10,21,349,1958,1584,3,2,3,1,2,2,6,6,2,1,1,2,8,3
947,75,48,2,20,1,491,37,9,2000,8,10,21,349,1958,1584,3,2,3,1,2,2,6,6,2,1,1,2,8,3
1247,75,23,2,20,1,491,37,9,2000,8,10,21,349,1958,1584,3,2,3,1,2,2,6,6,2,1,1,2,8,3
48,92,28,1,20,2,798,37,9,2009,8,21,0,1437,589,1906,2,2,3,2,2,4,7,7,3,1,2,1,8,3
48,94,28,1,20,2,356,37,9,2009,10,6,15,833,1622,295,4,1,3,2,5,4,2,1,2,1,1,1,10,4
48,109,28,1,20,2,603,37,9,2009,7,8,0,370,1404,1964,4,2,3,2,5,4,4,4,1,2,1,1,7,4
48,127,28,1,20,2,325,31,25,2009,14,21,0,1244,987,1480,3,1,3,2,5,4,7,4,1,1,1,1,14,3
48,104,28,1,20,2,565,37,9,2010,1,3,19,20,1151,1887,3,1,3,2,5,4,7,2,1,1,2,1,1,4
48,144,28,1,20,2,130,37,9,2009,14,17,21,1592,937,755,4,3,3,2,5,4,7,4,1,1,2,1,14,4
48,197,28,1,20,2,378,37,9,2009,6,10,20,1688,1551,1852,4,1,3,2,5,4,2,2,1,1,1,1,6,5
48,68,28,1,20,2,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,2,1,4,7,2,1,1,2,1,1,4
48,3730,28,1,20,2,476,7,9,2006,10,18,0,27,1746,285,4,1,4,1,1,3,1,1,2,1,2,1,10,5
48,3790,28,1,20,2,337,37,9,2008,8,10,17,191,1018,1517,4,2,4,2,1,4,2,4,2,1,2,1,8,5
48,3844,28,1,20,2,335,37,9,2010,9,1,7,970,153,1788,3,2,4,1,5,1,2,4,1,1,1,1,9,5
48,3726,28,1,20,2,159,37,9,2010,10,21,0,1416,1924,1380,4,1,4,1,5,1,2,7,1,1,1,1,10,5
48,3750,28,1,20,2,157,37,9,2010,3,6,10,817,1057,77,4,1,4,1,5,1,2,4,1,1,1,1,3,5
48,3849,28,1,20,2,786,37,9,2010,1,10,21,476,342,1645,1,2,4,1,1,1,7,7,2,1,1,1,1,3
48,3643,28,1,20,2,151,33,27,2009,8,17,21,1359,1458,1163,3,2,4,2,1,4,2,4,2,1,2,1,8,5
48,83,28,1,20,2,650,37,9,2010,1,3,10,1659,290,1303,2,2,4,1,1,1,7,7,2,1,1,1,1,4
48,3637,28,1,20,2,721,27,23,2010,2,10,14,1767,1722,885,4,2,4,1,1,1,4,5,3,1,1,1,2,5
48,18,28,1,20,2,750,37,9,2010,1,3,21,1803,251,1376,3,1,4,1,1,1,7,7,2,1,1,1,1,2
48,42,28,1,20,2,354,37,9,2010,1,3,21,1180,224,1552,3,1,4,1,1,1,7,7,2,1,1,1,1,3
48,3748,28,1,20,2,221,37,9,2010,1,10,21,969,98,1500,4,1,4,1,5,1,7,2,1,1,1,1,1,5
48,3866,28,1,20,2,543,27,23,2009,10,18,0,1384,1398,688,3,1,4,1,1,1,7,2,1,1,1,1,10,3
48,47,28,1,20,2,135,37,9,2010,1,17,19,1169,1088,997,4,1,4,1,5,1,7,7,1,1,1,1,1,4
48,3585,28,1,20,2,596,37,9,2008,1,8,12,1957,315,846,3,1,4,1,2,1,7,7,1,1,1,1,1,4
48,3677,28,1,20,2,312,37,9,2010,1,3,7,1863,263,1532,3,1,4,1,2,1,2,7,1,1,1,1,1,4
48,180,28,1,20,2,762,37,9,2009,7,8,10,531,1602,1800,4,2,4,1,2,1,7,7,1,1,1,1,7,5
48,3873,28,1,20,2,309,37,9,2007,8,10,21,936,1267,589,4,2,4,1,2,1,7,7,2,1,1,1,8,5
48,3881,28,1,20,2,194,37,9,2009,1,8,17,1052,636,394,4,1,1,1,1,1,7,7,2,1,1,1,1,4
48,3884,28,1,20,2,323,37,9,2009,10,18,0,660,1912,108,4,1,1,1,1,1,7,7,1,1,1,1,10,5
48,3890,28,1,20,2,609,7,9,2009,7,8,10,1975,540,1353,4,1,1,1,1,1,4,1,2,1,2,1,7,5
48,3891,28,1,20,2,399,37,9,2009,10,0,0,1103,1268,1079,4,1,1,1,1,1,2,7,2,1,1,1,10,5
48,3844,28,1,20,2,335,37,9,2010,9,1,7,970,153,1788,3,2,1,2,1,4,7,4,1,1,1,2,9,5
48,3695,28,1,20,2,439,37,9,2010,1,7,8,251,1889,1006,4,1,1,1,1,1,7,7,2,1,1,1,1,4
48,3902,28,1,20,2,543,27,23,2006,7,10,0,227,1451,1385,4,1,1,1,2,1,7,7,1,1,1,1,7,4
48,3904,28,1,20,2,136,36,9,2010,3,10,17,1708,527,460,3,1,1,1,1,1,7,7,2,1,1,1,3,3
48,3783,28,1,20,2,283,36,9,2008,1,8,21,1860,1266,1874,4,1,1,1,1,1,7,7,1,1,1,1,1,5
48,3687,28,1,20,2,397,37,9,2010,1,3,12,1437,862,56,4,1,1,1,1,1,2,7,1,1,1,1,1,4
48,13,28,1,20,2,590,37,9,2010,1,14,19,1382,57,1109,3,3,1,2,1,4,7,7,2,1,1,1,1,2
48,3929,28,1,20,2,46,37,9,2010,1,7,18,889,667,678,4,1,1,1,1,1,2,7,1,1,1,1,1,4
48,3831,28,1,20,2,283,36,9,1998,8,21,0,850,859,1932,4,1,1,1,1,1,2,4,1,1,1,1,8,5
48,3934,28,1,20,2,480,37,9,2009,14,19,21,1906,1275,1130,4,1,1,1,1,1,7,7,1,1,1,1,14,5
48,3935,28,1,20,2,68,37,9,2010,7,18,0,298,1036,637,3,1,1,1,1,1,7,7,1,1,1,1,7,3
48,3713,28,1,20,2,357,37,9,2010,3,10,23,877,1297,998,3,1,1,1,2,1,7,7,1,1,1,1,3,4
48,3974,28,1,20,2,601,33,27,2007,1,3,10,930,1758,1771,4,2,1,1,1,1,1,7,1,1,1,1,1,5
48,3978,28,1,20,2,379,37,9,2010,1,8,21,1298,1511,760,4,1,1,1,1,1,7,7,1,1,1,1,1,4
48,3710,28,1,20,2,251,37,9,2010,10,21,0,1678,1376,859,4,1,1,1,1,1,4,4,3,1,1,1,10,5
48,3642,28,1,20,2,561,33,27,2009,8,10,17,1359,1458,1163,4,1,1,1,5,1,7,3,3,1,1,1,8,5
48,3551,28,1,20,2,57,9,5,2008,10,0,0,40,1408,200,4,1,1,1,3,1,7,7,2,1,1,1,10,4
48,4062,28,1,20,2,316,37,9,2009,1,12,19,338,1550,919,4,1,1,1,1,4,7,7,2,1,1,1,1,3
48,4084,28,1,20,2,577,30,16,2003,10,17,21,331,1979,1044,3,3,3,2,1,4,7,1,3,1,2,1,10,5
48,4081,28,1,20,2,560,37,9,2011,1,8,10,1663,270,30,3,1,3,2,5,4,7,7,1,1,2,2,1,5
48,4100,28,1,20,2,572,37,9,2011,1,8,10,1994,1368,260,3,1,3,1,1,4,1,7,1,1,1,1,1,3
48,3627,28,1,20,2,123,36,9,2010,7,10,0,1614,132,1445,3,2,4,2,5,4,7,7,2,1,2,1,7,5
48,3899,28,1,20,2,326,36,9,2011,1,10,17,1180,484,843,3,1,4,2,1,4,7,7,1,1,2,1,1,5
48,4177,28,1,20,2,777,14,9,2006,10,12,0,173,516,27,3,1,4,1,1,4,1,7,1,1,1,1,10,5
48,4003,28,1,20,2,199,37,9,2011,17,19,21,807,1372,1912,3,3,4,1,1,1,2,7,1,1,1,1,17,5
48,3786,28,1,20,2,188,37,9,2010,10,18,0,1663,1375,598,3,1,4,1,1,4,7,7,1,1,1,1,10,4
48,241,28,1,20,2,135,37,9,2006,10,12,17,747,349,1343,3,1,4,1,1,4,4,7,1,1,1,1,10,5
48,4260,28,1,20,2,547,37,9,2006,10,17,18,531,1503,917,4,3,4,2,2,4,2,7,1,1,1,1,10,5
48,4261,28,1,20,2,277,37,9,2007,8,10,17,1663,121,456,3,1,4,1,1,1,1,4,1,1,1,1,8,5
48,3950,28,1,20,2,432,37,9,2011,1,3,10,336,1416,1868,3,1,4,1,1,1,7,7,2,1,1,1,1,3
348,92,18,1,20,2,798,37,9,2009,8,21,0,1437,589,1906,2,2,3,2,2,4,7,7,3,1,2,1,8,3
348,94,18,1,20,2,356,37,9,2009,10,6,15,833,1622,295,4,1,3,2,5,4,2,1,2,1,1,1,10,4
348,109,18,1,20,2,603,37,9,2009,7,8,0,370,1404,1964,4,2,3,2,5,4,4,4,1,2,1,1,7,4
348,127,18,1,20,2,325,31,25,2009,14,21,0,1244,987,1480,3,1,3,2,5,4,7,4,1,1,1,1,14,3
348,104,18,1,20,2,565,37,9,2010,1,3,19,20,1151,1887,3,1,3,2,5,4,7,2,1,1,2,1,1,4
348,144,18,1,20,2,130,37,9,2009,14,17,21,1592,937,755,4,3,3,2,5,4,7,4,1,1,2,1,14,4
348,197,18,1,20,2,378,37,9,2009,6,10,20,1688,1551,1852,4,1,3,2,5,4,2,2,1,1,1,1,6,5
348,68,18,1,20,2,9,37,9,2010,1,7,8,1953,1267,589,4,2,3,2,1,4,7,2,1,1,2,1,1,4
348,3730,18,1,20,2,476,7,9,2006,10,18,0,27,1746,285,4,1,4,1,1,3,1,1,2,1,2,1,10,5
348,3790,18,1,20,2,337,37,9,2008,8,10,17,191,1018,1517,4,2,4,2,1,4,2,4,2,1,2,1,8,5
348,3844,18,1,20,2,335,37,9,2010,9,1,7,970,153,1788,3,2,4,1,5,1,2,4,1,1,1,1,9,5
348,3726,18,1,20,2,159,37,9,2010,10,21,0,1416,1924,1380,4,1,4,1,5,1,2,7,1,1,1,1,10,5
348,3750,18,1,20,2,157,37,9,2010,3,6,10,817,1057,77,4,1,4,1,5,1,2,4,1,1,1,1,3,5
348,3849,18,1,20,2,786,37,9,2010,1,10,21,476,342,1645,1,2,4,1,1,1,7,7,2,1,1,1,1,3
348,3643,18,1,20,2,151,33,27,2009,8,17,21,1359,1458,1163,3,2,4,2,1,4,2,4,2,1,2,1,8,5
348,83,18,1,20,2,650,37,9,2010,1,3,10,1659,290,1303,2,2,4,1,1,1,7,7,2,1,1,1,1,4
348,3637,18,1,20,2,721,27,23,2010,2,10,14,1767,1722,885,4,2,4,1,1,1,4,5,3,1,1,1,2,5
348,18,18,1,20,2,750,37,9,2010,1,3,21,1803,251,1376,3,1,4,1,1,1,7,7,2,1,1,1,1,2
348,42,18,1,20,2,354,37,9,2010,1,3,21,1180,224,1552,3,1,4,1,1,1,7,7,2,1,1,1,1,3
