userID,social,endEmo,dominantEmo,mood
1233,1,2,4,1
1233,1,7,7,1
1233,1,7,7,1
1233,2,4,4,1
1233,1,7,7,1
1233,1,7,7,2
1233,4,7,7,1
1233,2,7,1,1
1233,2,4,4,1
1233,2,7,7,2
1233,2,3,4,1
1233,1,2,4,1
1233,2,1,7,1
1233,2,6,6,2
1233,1,7,1,2
1233,1,1,7,2
1233,2,7,7,2
1233,2,5,1,2
1233,1,7,7,2
1233,1,2,4,2
1233,1,7,7,1
1233,2,1,1,2
1233,2,2,1,1
1233,1,7,6,2
1233,2,2,2,2
1233,2,2,1,1
1233,1,1,1,2
1233,1,5,7,2
1233,1,7,1,2
1233,2,2,2,1
1233,2,7,7,2
1233,2,1,4,1
1233,2,7,2,1
1233,2,7,4,1
1233,1,7,7,2
1233,1,2,4,1
1233,2,7,7,2
1233,2,5,1,1
1233,1,7,7,2
1233,1,7,7,1
1233,2,2,2,1
1233,2,7,2,1
1233,2,2,1,2
1233,6,7,7,1
1233,2,4,4,1
1233,4,2,2,1
1233,2,7,7,1
1233,4,4,3,1
1233,2,7,7,2
1233,1,7,7,1
1233,4,6,2,1
1233,2,7,7,1
1233,2,7,7,3
1233,2,2,1,1
1233,2,2,3,1
1233,2,7,4,1
1233,2,1,4,1
1233,1,7,7,2
1233,2,2,2,3
1233,1,7,7,1
1233,2,7,7,1
1233,2,2,2,1
1233,4,2,7,2
1233,1,1,4,2
1233,6,7,7,1
1233,6,7,7,2
1233,6,1,1,1
1233,2,7,7,2
1233,2,4,7,1
34,3,4,7,1
334,3,4,7,1
634,3,4,7,1
934,3,4,7,1
1234,3,4,7,1
1235,1,6,6,2
1235,1,2,4,1
1235,3,2,2,1
1235,1,1,3,2
1235,1,4,3,2
1235,1,2,7,1
1235,1,2,4,3
1235,1,4,4,1
1235,1,7,7,3
1235,1,2,7,3
1235,1,2,2,2
1235,1,2,2,1
1235,1,5,7,1
1235,1,5,5,2
1235,1,5,6,1
1235,1,7,2,3
1235,1,7,6,1
1235,1,2,2,2
1235,1,4,3,1
1235,1,2,2,1
1235,1,7,6,2
1235,1,5,6,2
1235,6,7,7,1
1235,6,4,7,1
1235,1,7,7,2
1235,1,6,5,2
1235,1,7,6,2
1235,1,2,2,2
1235,1,2,2,2
1235,1,2,4,3
1235,1,2,4,1
1235,1,2,2,1
1235,1,2,2,1
1235,1,2,2,2
1235,1,2,2,3
1235,1,7,7,3
1235,1,7,7,2
1235,1,2,4,1
1235,1,2,2,1
1235,1,7,4,1
1235,1,7,7,1
1235,1,7,7,2
1235,1,2,4,2
1235,1,2,7,1
1235,1,2,2,1
1235,1,2,2,1
1235,1,5,7,3
1235,1,5,6,1
1235,1,7,7,2
1235,1,2,3,2
1235,7,1,2,2
1235,1,2,2,2
1235,1,2,2,1
1235,1,2,2,1
1235,1,2,7,1
1235,7,2,2,1
1235,1,2,2,1
1235,1,2,2,1
1235,1,2,4,1
1235,1,2,2,1
1235,1,1,7,1
1235,1,2,3,1
1235,4,6,2,1
1235,1,2,2,2
1235,1,7,7,2
1235,1,7,7,2
1235,1,7,6,2
1235,1,4,3,1
1235,1,2,2,2
1235,1,2,2,2
1235,1,2,2,1
1235,7,2,2,1
1235,1,2,2,2
1235,1,2,2,2
1235,1,3,3,3
1235,1,2,2,3
1235,1,7,2,2
1235,1,2,2,1
1235,1,2,2,2
1235,1,2,2,2
1235,1,2,2,2
1235,1,2,2,1
1235,1,2,7,1
1235,1,2,2,2
1235,1,2,2,2
1235,1,2,2,2
1235,1,2,2,1
1235,1,2,2,1
1235,1,2,2,1
1235,1,2,2,1
1235,1,2,2,2
1235,7,2,2,2
1235,1,2,2,1
1235,1,4,1,2
1235,1,4,4,3
935,1,6,6,2
935,1,2,4,1
935,3,2,2,1
935,1,1,3,2
935,1,4,3,2
935,1,2,7,1
935,1,2,4,3
935,1,4,4,1
935,1,7,7,3
935,1,2,7,3
935,1,2,2,2
935,1,2,2,1
935,1,5,7,1
935,1,5,5,2
935,1,5,6,1
935,1,7,2,3
935,1,7,6,1
935,1,2,2,2
935,1,4,3,1
935,1,2,2,1
935,1,7,6,2
935,1,5,6,2
935,6,7,7,1
935,6,4,7,1
935,1,7,7,2
935,1,6,5,2
935,1,7,6,2
935,1,2,2,2
935,1,2,2,2
935,1,2,4,3
935,1,2,4,1
935,1,2,2,1
935,1,2,2,1
935,1,2,2,2
935,1,2,2,3
935,1,7,7,3
935,1,7,7,2
935,1,2,4,1
935,1,2,2,1
935,1,7,4,1
935,1,7,7,1
935,1,7,7,2
935,1,2,4,2
935,1,2,7,1
935,1,2,2,1
935,1,2,2,1
935,1,5,7,3
935,1,5,6,1
935,1,7,7,2
935,1,2,3,2
935,7,1,2,2
935,1,2,2,2
935,1,2,2,1
935,1,2,2,1
935,1,2,7,1
935,7,2,2,1
935,1,2,2,1
935,1,2,2,1
935,1,2,4,1
935,1,2,2,1
935,1,1,7,1
935,1,2,3,1
935,4,6,2,1
935,1,2,2,2
935,1,7,7,2
935,1,7,7,2
935,1,7,6,2
935,1,4,3,1
935,1,2,2,2
935,1,2,2,2
935,1,2,2,1
935,7,2,2,1
935,1,2,2,2
935,1,2,2,2
935,1,3,3,3
935,1,2,2,3
935,1,7,2,2
935,1,2,2,1
935,1,2,2,2
935,1,2,2,2
935,1,2,2,2
935,1,2,2,1
935,1,2,7,1
935,1,2,2,2
935,1,2,2,2
935,1,2,2,2
935,1,2,2,1
935,1,2,2,1
935,1,2,2,1
935,1,2,2,1
935,1,2,2,2
935,7,2,2,2
935,1,2,2,1
935,1,4,1,2
935,1,4,4,3
635,1,6,6,2
635,1,2,4,1
635,3,2,2,1
635,1,1,3,2
635,1,4,3,2
635,1,2,7,1
635,1,2,4,3
635,1,4,4,1
635,1,7,7,3
635,1,2,7,3
635,1,2,2,2
635,1,2,2,1
635,1,5,7,1
635,1,5,5,2
635,1,5,6,1
635,1,7,2,3
635,1,7,6,1
635,1,2,2,2
635,1,4,3,1
635,1,2,2,1
635,1,7,6,2
635,1,5,6,2
635,6,7,7,1
635,6,4,7,1
635,1,7,7,2
635,1,6,5,2
635,1,7,6,2
635,1,2,2,2
635,1,2,2,2
635,1,2,4,3
635,1,2,4,1
635,1,2,2,1
635,1,2,2,1
635,1,2,2,2
635,1,2,2,3
635,1,7,7,3
635,1,7,7,2
635,1,2,4,1
635,1,2,2,1
635,1,7,4,1
635,1,7,7,1
635,1,7,7,2
635,1,2,4,2
635,1,2,7,1
635,1,2,2,1
635,1,2,2,1
635,1,5,7,3
635,1,5,6,1
635,1,7,7,2
635,1,2,3,2
635,7,1,2,2
635,1,2,2,2
635,1,2,2,1
635,1,2,2,1
635,1,2,7,1
635,7,2,2,1
635,1,2,2,1
635,1,2,2,1
635,1,2,4,1
635,1,2,2,1
635,1,1,7,1
635,1,2,3,1
635,4,6,2,1
635,1,2,2,2
635,1,7,7,2
635,1,7,7,2
635,1,7,6,2
635,1,4,3,1
635,1,2,2,2
635,1,2,2,2
635,1,2,2,1
635,7,2,2,1
635,1,2,2,2
635,1,2,2,2
635,1,3,3,3
635,1,2,2,3
635,1,7,2,2
635,1,2,2,1
635,1,2,2,2
635,1,2,2,2
635,1,2,2,2
635,1,2,2,1
635,1,2,7,1
635,1,2,2,2
635,1,2,2,2
635,1,2,2,2
635,1,2,2,1
635,1,2,2,1
635,1,2,2,1
635,1,2,2,1
635,1,2,2,2
635,7,2,2,2
635,1,2,2,1
635,1,4,1,2
635,1,4,4,3
335,1,6,6,2
335,1,2,4,1
335,3,2,2,1
335,1,1,3,2
335,1,4,3,2
335,1,2,7,1
335,1,2,4,3
335,1,4,4,1
335,1,7,7,3
335,1,2,7,3
335,1,2,2,2
335,1,2,2,1
335,1,5,7,1
335,1,5,5,2
335,1,5,6,1
335,1,7,2,3
335,1,7,6,1
335,1,2,2,2
335,1,4,3,1
335,1,2,2,1
335,1,7,6,2
335,1,5,6,2
335,6,7,7,1
335,6,4,7,1
335,1,7,7,2
335,1,6,5,2
335,1,7,6,2
335,1,2,2,2
335,1,2,2,2
335,1,2,4,3
335,1,2,4,1
335,1,2,2,1
335,1,2,2,1
335,1,2,2,2
335,1,2,2,3
335,1,7,7,3
335,1,7,7,2
335,1,2,4,1
335,1,2,2,1
335,1,7,4,1
335,1,7,7,1
335,1,7,7,2
335,1,2,4,2
335,1,2,7,1
335,1,2,2,1
335,1,2,2,1
335,1,5,7,3
335,1,5,6,1
335,1,7,7,2
335,1,2,3,2
335,7,1,2,2
335,1,2,2,2
335,1,2,2,1
335,1,2,2,1
335,1,2,7,1
335,7,2,2,1
335,1,2,2,1
335,1,2,2,1
335,1,2,4,1
335,1,2,2,1
335,1,1,7,1
335,1,2,3,1
335,4,6,2,1
335,1,2,2,2
335,1,7,7,2
335,1,7,7,2
335,1,7,6,2
335,1,4,3,1
335,1,2,2,2
335,1,2,2,2
335,1,2,2,1
335,7,2,2,1
335,1,2,2,2
335,1,2,2,2
335,1,3,3,3
335,1,2,2,3
335,1,7,2,2
335,1,2,2,1
335,1,2,2,2
335,1,2,2,2
335,1,2,2,2
335,1,2,2,1
335,1,2,7,1
335,1,2,2,2
335,1,2,2,2
335,1,2,2,2
335,1,2,2,1
335,1,2,2,1
335,1,2,2,1
335,1,2,2,1
335,1,2,2,2
335,7,2,2,2
335,1,2,2,1
335,1,4,1,2
335,1,4,4,3
35,1,6,6,2
35,1,2,4,1
35,3,2,2,1
35,1,1,3,2
35,1,4,3,2
35,1,2,7,1
35,1,2,4,3
35,1,4,4,1
35,1,7,7,3
35,1,2,7,3
35,1,2,2,2
35,1,2,2,1
35,1,5,7,1
35,1,5,5,2
35,1,5,6,1
35,1,7,2,3
35,1,7,6,1
35,1,2,2,2
35,1,4,3,1
35,1,2,2,1
35,1,7,6,2
35,1,5,6,2
35,6,7,7,1
35,6,4,7,1
35,1,7,7,2
35,1,6,5,2
35,1,7,6,2
35,1,2,2,2
35,1,2,2,2
35,1,2,4,3
35,1,2,4,1
35,1,2,2,1
35,1,2,2,1
35,1,2,2,2
35,1,2,2,3
35,1,7,7,3
35,1,7,7,2
35,1,2,4,1
35,1,2,2,1
35,1,7,4,1
35,1,7,7,1
35,1,7,7,2
35,1,2,4,2
35,1,2,7,1
35,1,2,2,1
35,1,2,2,1
35,1,5,7,3
35,1,5,6,1
35,1,7,7,2
35,1,2,3,2
35,7,1,2,2
35,1,2,2,2
35,1,2,2,1
35,1,2,2,1
35,1,2,7,1
35,7,2,2,1
35,1,2,2,1
35,1,2,2,1
35,1,2,4,1
35,1,2,2,1
35,1,1,7,1
35,1,2,3,1
35,4,6,2,1
35,1,2,2,2
35,1,7,7,2
35,1,7,7,2
35,1,7,6,2
35,1,4,3,1
35,1,2,2,2
35,1,2,2,2
35,1,2,2,1
35,7,2,2,1
35,1,2,2,2
35,1,2,2,2
35,1,3,3,3
35,1,2,2,3
35,1,7,2,2
35,1,2,2,1
35,1,2,2,2
35,1,2,2,2
35,1,2,2,2
35,1,2,2,1
35,1,2,7,1
35,1,2,2,2
35,1,2,2,2
35,1,2,2,2
35,1,2,2,1
35,1,2,2,1
35,1,2,2,1
35,1,2,2,1
35,1,2,2,2
35,7,2,2,2
35,1,2,2,1
35,1,4,1,2
35,1,4,4,3
37,1,4,2,3
37,2,2,4,2
37,2,7,7,3
37,4,2,2,2
37,4,2,2,2
37,6,7,7,2
37,6,2,4,2
37,6,7,7,2
37,6,2,2,2
37,6,1,2,2
37,6,7,2,2
37,2,4,4,1
37,2,2,7,1
37,1,2,7,2
37,1,4,2,2
37,1,2,2,1
337,1,4,2,3
337,2,2,4,2
337,2,7,7,3
337,4,2,2,2
337,4,2,2,2
337,6,7,7,2
337,6,2,4,2
337,6,7,7,2
337,6,2,2,2
337,6,1,2,2
337,6,7,2,2
337,2,4,4,1
337,2,2,7,1
337,1,2,7,2
337,1,4,2,2
337,1,2,2,1
637,1,4,2,3
637,2,2,4,2
637,2,7,7,3
637,4,2,2,2
637,4,2,2,2
637,6,7,7,2
637,6,2,4,2
637,6,7,7,2
637,6,2,2,2
637,6,1,2,2
637,6,7,2,2
637,2,4,4,1
637,2,2,7,1
637,1,2,7,2
637,1,4,2,2
637,1,2,2,1
937,1,4,2,3
937,2,2,4,2
937,2,7,7,3
937,4,2,2,2
937,4,2,2,2
937,6,7,7,2
937,6,2,4,2
937,6,7,7,2
937,6,2,2,2
937,6,1,2,2
937,6,7,2,2
937,2,4,4,1
937,2,2,7,1
937,1,2,7,2
937,1,4,2,2
937,1,2,2,1
1237,1,4,2,3
1237,2,2,4,2
1237,2,7,7,3
1237,4,2,2,2
1237,4,2,2,2
1237,6,7,7,2
1237,6,2,4,2
1237,6,7,7,2
1237,6,2,2,2
1237,6,1,2,2
1237,6,7,2,2
1237,2,4,4,1
1237,2,2,7,1
1237,1,2,7,2
1237,1,4,2,2
1237,1,2,2,1
38,1,7,6,2
338,1,7,6,2
638,1,7,6,2
938,1,7,6,2
1238,1,7,6,2
39,1,2,7,1
39,1,2,2,1
39,1,2,4,1
39,1,7,4,1
39,6,2,2,1
339,1,2,7,1
339,1,2,2,1
339,1,2,4,1
339,1,7,4,1
339,6,2,2,1
639,1,2,7,1
639,1,2,2,1
639,1,2,4,1
639,1,7,4,1
639,6,2,2,1
939,1,2,7,1
939,1,2,2,1
939,1,2,4,1
939,1,7,4,1
939,6,2,2,1
1239,1,2,7,1
1239,1,2,2,1
1239,1,2,4,1
1239,1,7,4,1
1239,6,2,2,1
40,6,7,7,1
340,6,7,7,1
640,6,7,7,1
940,6,7,7,1
1240,6,7,7,1
41,2,7,7,1
41,2,4,4,1
41,1,2,2,1
41,2,7,7,1
41,2,4,4,1
41,2,7,7,1
341,2,7,7,1
341,2,4,4,1
341,1,2,2,1
341,2,7,7,1
341,2,4,4,1
341,2,7,7,1
641,2,7,7,1
641,2,4,4,1
641,1,2,2,1
641,2,7,7,1
641,2,4,4,1
641,2,7,7,1
941,2,7,7,1
941,2,4,4,1
941,1,2,2,1
941,2,7,7,1
941,2,4,4,1
941,2,7,7,1
1241,2,7,7,1
1241,2,4,4,1
1241,1,2,2,1
1241,2,7,7,1
1241,2,4,4,1
1241,2,7,7,1
42,2,2,2,3
42,2,7,2,2
42,1,2,5,3
42,2,7,7,1
42,2,2,4,1
42,2,1,4,2
42,2,2,2,1
42,2,7,4,2
42,2,2,7,1
42,2,2,2,1
42,2,7,6,1
42,2,2,2,2
42,2,1,2,2
42,2,2,2,1
42,2,7,7,1
42,2,5,6,2
42,2,1,4,1
42,2,2,2,2
42,2,2,2,1
42,2,2,2,3
42,1,7,7,1
42,2,7,4,2
42,2,2,4,2
42,2,4,4,2
42,2,2,2,1
42,2,1,2,1
42,2,2,2,1
42,2,2,2,2
42,2,2,2,2
42,2,1,2,2
42,2,2,7,1
42,2,7,7,3
42,2,2,2,1
42,1,2,2,2
42,1,1,1,2
42,1,6,6,2
342,2,2,2,3
342,2,7,2,2
342,1,2,5,3
342,2,7,7,1
342,2,2,4,1
342,2,1,4,2
342,2,2,2,1
342,2,7,4,2
342,2,2,7,1
342,2,2,2,1
342,2,7,6,1
342,2,2,2,2
342,2,1,2,2
342,2,2,2,1
342,2,7,7,1
342,2,5,6,2
342,2,1,4,1
342,2,2,2,2
342,2,2,2,1
342,2,2,2,3
342,1,7,7,1
342,2,7,4,2
342,2,2,4,2
342,2,4,4,2
342,2,2,2,1
342,2,1,2,1
342,2,2,2,1
342,2,2,2,2
342,2,2,2,2
342,2,1,2,2
342,2,2,7,1
342,2,7,7,3
342,2,2,2,1
342,1,2,2,2
342,1,1,1,2
342,1,6,6,2
642,2,2,2,3
642,2,7,2,2
642,1,2,5,3
642,2,7,7,1
642,2,2,4,1
642,2,1,4,2
642,2,2,2,1
642,2,7,4,2
642,2,2,7,1
642,2,2,2,1
642,2,7,6,1
642,2,2,2,2
642,2,1,2,2
642,2,2,2,1
642,2,7,7,1
642,2,5,6,2
642,2,1,4,1
642,2,2,2,2
642,2,2,2,1
642,2,2,2,3
642,1,7,7,1
642,2,7,4,2
642,2,2,4,2
642,2,4,4,2
642,2,2,2,1
642,2,1,2,1
642,2,2,2,1
642,2,2,2,2
642,2,2,2,2
642,2,1,2,2
642,2,2,7,1
642,2,7,7,3
642,2,2,2,1
642,1,2,2,2
642,1,1,1,2
642,1,6,6,2
942,2,2,2,3
942,2,7,2,2
942,1,2,5,3
942,2,7,7,1
942,2,2,4,1
942,2,1,4,2
942,2,2,2,1
942,2,7,4,2
942,2,2,7,1
942,2,2,2,1
942,2,7,6,1
942,2,2,2,2
942,2,1,2,2
942,2,2,2,1
942,2,7,7,1
942,2,5,6,2
942,2,1,4,1
942,2,2,2,2
942,2,2,2,1
942,2,2,2,3
942,1,7,7,1
942,2,7,4,2
942,2,2,4,2
942,2,4,4,2
942,2,2,2,1
942,2,1,2,1
942,2,2,2,1
942,2,2,2,2
942,2,2,2,2
942,2,1,2,2
942,2,2,7,1
942,2,7,7,3
942,2,2,2,1
942,1,2,2,2
942,1,1,1,2
942,1,6,6,2
1242,2,2,2,3
1242,2,7,2,2
1242,1,2,5,3
1242,2,7,7,1
1242,2,2,4,1
1242,2,1,4,2
1242,2,2,2,1
1242,2,7,4,2
1242,2,2,7,1
1242,2,2,2,1
1242,2,7,6,1
1242,2,2,2,2
1242,2,1,2,2
1242,2,2,2,1
1242,2,7,7,1
1242,2,5,6,2
1242,2,1,4,1
1242,2,2,2,2
1242,2,2,2,1
1242,2,2,2,3
1242,1,7,7,1
1242,2,7,4,2
1242,2,2,4,2
1242,2,4,4,2
1242,2,2,2,1
1242,2,1,2,1
1242,2,2,2,1
1242,2,2,2,2
1242,2,2,2,2
1242,2,1,2,2
1242,2,2,7,1
1242,2,7,7,3
1242,2,2,2,1
1242,1,2,2,2
1242,1,1,1,2
1242,1,6,6,2
43,4,7,2,1
43,1,7,2,1
43,1,7,7,1
43,1,4,7,1
43,1,4,7,1
43,1,4,7,1
43,1,2,4,2
43,1,2,2,1
43,1,4,7,1
43,1,2,2,2
43,2,7,7,2
43,1,2,4,2
43,2,4,7,2
43,1,2,2,2
43,1,7,1,2
43,1,4,7,2
43,1,7,7,2
43,1,1,1,1
43,7,1,1,1
43,1,2,2,1
43,1,1,7,1
43,2,7,7,1
43,1,2,2,1
43,1,4,2,1
43,2,1,7,1
43,4,2,2,2
43,1,4,7,1
43,2,2,2,1
343,4,7,2,1
343,1,7,2,1
343,1,7,7,1
343,1,4,7,1
343,1,4,7,1
343,1,4,7,1
343,1,2,4,2
343,1,2,2,1
343,1,4,7,1
343,1,2,2,2
343,2,7,7,2
343,1,2,4,2
343,2,4,7,2
343,1,2,2,2
343,1,7,1,2
343,1,4,7,2
343,1,7,7,2
343,1,1,1,1
343,7,1,1,1
343,1,2,2,1
343,1,1,7,1
343,2,7,7,1
343,1,2,2,1
343,1,4,2,1
343,2,1,7,1
343,4,2,2,2
343,1,4,7,1
343,2,2,2,1
943,4,7,2,1
943,1,7,2,1
943,1,7,7,1
943,1,4,7,1
943,1,4,7,1
943,1,4,7,1
943,1,2,4,2
943,1,2,2,1
943,1,4,7,1
943,1,2,2,2
943,2,7,7,2
943,1,2,4,2
943,2,4,7,2
943,1,2,2,2
943,1,7,1,2
943,1,4,7,2
943,1,7,7,2
943,1,1,1,1
943,7,1,1,1
943,1,2,2,1
943,1,1,7,1
943,2,7,7,1
943,1,2,2,1
943,1,4,2,1
943,2,1,7,1
943,4,2,2,2
943,1,4,7,1
943,2,2,2,1
643,4,7,2,1
643,1,7,2,1
643,1,7,7,1
643,1,4,7,1
643,1,4,7,1
643,1,4,7,1
643,1,2,4,2
643,1,2,2,1
643,1,4,7,1
643,1,2,2,2
643,2,7,7,2
643,1,2,4,2
643,2,4,7,2
643,1,2,2,2
643,1,7,1,2
643,1,4,7,2
643,1,7,7,2
643,1,1,1,1
643,7,1,1,1
643,1,2,2,1
643,1,1,7,1
643,2,7,7,1
643,1,2,2,1
643,1,4,2,1
643,2,1,7,1
643,4,2,2,2
643,1,4,7,1
643,2,2,2,1
1243,4,7,2,1
1243,1,7,2,1
1243,1,7,7,1
1243,1,4,7,1
1243,1,4,7,1
1243,1,4,7,1
1243,1,2,4,2
1243,1,2,2,1
1243,1,4,7,1
1243,1,2,2,2
1243,2,7,7,2
1243,1,2,4,2
1243,2,4,7,2
1243,1,2,2,2
1243,1,7,1,2
1243,1,4,7,2
1243,1,7,7,2
1243,1,1,1,1
1243,7,1,1,1
1243,1,2,2,1
1243,1,1,7,1
1243,2,7,7,1
1243,1,2,2,1
1243,1,4,2,1
1243,2,1,7,1
1243,4,2,2,2
1243,1,4,7,1
1243,2,2,2,1
45,1,2,2,1
45,1,2,2,2
45,4,4,4,1
45,4,7,7,2
345,1,2,2,1
345,1,2,2,2
345,4,4,4,1
345,4,7,7,2
645,1,2,2,1
645,1,2,2,2
645,4,4,4,1
645,4,7,7,2
945,1,2,2,1
945,1,2,2,2
945,4,4,4,1
945,4,7,7,2
1245,1,2,2,1
1245,1,2,2,2
1245,4,4,4,1
1245,4,7,7,2
47,2,6,6,2
347,2,6,6,2
647,2,6,6,2
947,2,6,6,2
1247,2,6,6,2
48,4,7,7,3
48,4,2,1,2
48,4,4,4,1
48,4,7,4,1
48,4,7,2,1
48,4,7,4,1
48,4,2,2,1
48,4,7,2,1
48,3,1,1,2
48,4,2,4,2
48,1,2,4,1
48,1,2,7,1
48,1,2,4,1
48,1,7,7,2
48,4,2,4,2
48,1,7,7,2
48,1,4,5,3
48,1,7,7,2
48,1,7,7,2
48,1,7,2,1
48,1,7,2,1
48,1,7,7,1
48,1,7,7,1
48,1,2,7,1
48,1,7,7,1
48,1,7,7,2
48,1,7,7,2
48,1,7,7,1
48,1,4,1,2
48,1,2,7,2
48,4,7,4,1
48,1,7,7,2
48,1,7,7,1
48,1,7,7,2
48,1,7,7,1
48,1,2,7,1
48,4,7,7,2
48,1,2,7,1
48,1,2,4,1
48,1,7,7,1
48,1,7,7,1
48,1,7,7,1
48,1,1,7,1
48,1,7,7,1
48,1,4,4,3
48,1,7,3,3
48,1,7,7,2
48,4,7,7,2
48,4,7,1,3
48,4,7,7,1
48,4,1,7,1
48,4,7,7,2
48,4,7,7,1
48,4,1,7,1
48,1,2,7,1
48,4,7,7,1
48,4,4,7,1
48,4,2,7,1
48,1,1,4,1
48,1,7,7,2
348,4,7,7,3
348,4,2,1,2
348,4,4,4,1
348,4,7,4,1
348,4,7,2,1
348,4,7,4,1
348,4,2,2,1
348,4,7,2,1
348,3,1,1,2
348,4,2,4,2
348,1,2,4,1
348,1,2,7,1
348,1,2,4,1
348,1,7,7,2
348,4,2,4,2
348,1,7,7,2
348,1,4,5,3
348,1,7,7,2
348,1,7,7,2
348,1,7,2,1
348,1,7,2,1
348,1,7,7,1
348,1,7,7,1
348,1,2,7,1
348,1,7,7,1
348,1,7,7,2
348,1,7,7,2
348,1,7,7,1
348,1,4,1,2
348,1,2,7,2
348,4,7,4,1
348,1,7,7,2
348,1,7,7,1
348,1,7,7,2
348,1,7,7,1
348,1,2,7,1
348,4,7,7,2
348,1,2,7,1
348,1,2,4,1
348,1,7,7,1
348,1,7,7,1
348,1,7,7,1
348,1,1,7,1
348,1,7,7,1
348,1,4,4,3
348,1,7,3,3
348,1,7,7,2
348,4,7,7,2
348,4,7,1,3
348,4,7,7,1
348,4,1,7,1
348,4,7,7,2
348,4,7,7,1
348,4,1,7,1
348,1,2,7,1
348,4,7,7,1
348,4,4,7,1
348,4,2,7,1
348,1,1,4,1
348,1,7,7,2
648,4,7,7,3
648,4,2,1,2
648,4,4,4,1
648,4,7,4,1
648,4,7,2,1
648,4,7,4,1
648,4,2,2,1
648,4,7,2,1
648,3,1,1,2
648,4,2,4,2
648,1,2,4,1
648,1,2,7,1
648,1,2,4,1
648,1,7,7,2
648,4,2,4,2
648,1,7,7,2
648,1,4,5,3
648,1,7,7,2
648,1,7,7,2
648,1,7,2,1
648,1,7,2,1
648,1,7,7,1
648,1,7,7,1
648,1,2,7,1
648,1,7,7,1
648,1,7,7,2
648,1,7,7,2
648,1,7,7,1
648,1,4,1,2
648,1,2,7,2
648,4,7,4,1
648,1,7,7,2
648,1,7,7,1
648,1,7,7,2
648,1,7,7,1
648,1,2,7,1
648,4,7,7,2
648,1,2,7,1
648,1,2,4,1
648,1,7,7,1
648,1,7,7,1
648,1,7,7,1
648,1,1,7,1
648,1,7,7,1
648,1,4,4,3
648,1,7,3,3
648,1,7,7,2
648,4,7,7,2
648,4,7,1,3
648,4,7,7,1
648,4,1,7,1
648,4,7,7,2
648,4,7,7,1
648,4,1,7,1
648,1,2,7,1
648,4,7,7,1
648,4,4,7,1
648,4,2,7,1
648,1,1,4,1
648,1,7,7,2
348,4,7,7,3
348,4,2,1,2
348,4,4,4,1
348,4,7,4,1
348,4,7,2,1
348,4,7,4,1
348,4,2,2,1
348,4,7,2,1
348,3,1,1,2
348,4,2,4,2
348,1,2,4,1
348,1,2,7,1
348,1,2,4,1
348,1,7,7,2
348,4,2,4,2
348,1,7,7,2
348,1,4,5,3
348,1,7,7,2
348,1,7,7,2
348,1,7,2,1
348,1,7,2,1
348,1,7,7,1
348,1,7,7,1
348,1,2,7,1
348,1,7,7,1
348,1,7,7,2
348,1,7,7,2
348,1,7,7,1
348,1,4,1,2
348,1,2,7,2
348,4,7,4,1
348,1,7,7,2
348,1,7,7,1
348,1,7,7,2
348,1,7,7,1
348,1,2,7,1
348,4,7,7,2
348,1,2,7,1
348,1,2,4,1
348,1,7,7,1
348,1,7,7,1
348,1,7,7,1
348,1,1,7,1
348,1,7,7,1
348,1,4,4,3
348,1,7,3,3
348,1,7,7,2
348,4,7,7,2
348,4,7,1,3
348,4,7,7,1
348,4,1,7,1
348,4,7,7,2
348,4,7,7,1
348,4,1,7,1
348,1,2,7,1
348,4,7,7,1
348,4,4,7,1
348,4,2,7,1
348,1,1,4,1
348,1,7,7,2
1238,4,7,7,3
1238,4,2,1,2
1238,4,4,4,1
1238,4,7,4,1
1238,4,7,2,1
1238,4,7,4,1
1238,4,2,2,1
1238,4,7,2,1
1238,3,1,1,2
1238,4,2,4,2
1238,1,2,4,1
1238,1,2,7,1
1238,1,2,4,1
1238,1,7,7,2
1238,4,2,4,2
1238,1,7,7,2
1238,1,4,5,3
1238,1,7,7,2
1238,1,7,7,2
1238,1,7,2,1
1238,1,7,2,1
1238,1,7,7,1
1238,1,7,7,1
1238,1,2,7,1
1238,1,7,7,1
1238,1,7,7,2
1238,1,7,7,2
1238,1,7,7,1
1238,1,4,1,2
1238,1,2,7,2
1238,4,7,4,1
1238,1,7,7,2
1238,1,7,7,1
1238,1,7,7,2
1238,1,7,7,1
1238,1,2,7,1
1238,4,7,7,2
1238,1,2,7,1
1238,1,2,4,1
1238,1,7,7,1
1238,1,7,7,1
1238,1,7,7,1
1238,1,1,7,1
1238,1,7,7,1
1238,1,4,4,3
1238,1,7,3,3
1238,1,7,7,2
1238,4,7,7,2
1238,4,7,1,3
1238,4,7,7,1
1238,4,1,7,1
1238,4,7,7,2
1238,4,7,7,1
1238,4,1,7,1
1238,1,2,7,1
1238,4,7,7,1
1238,4,4,7,1
1238,4,2,7,1
1238,1,1,4,1
1238,1,7,7,2
49,4,2,4,1
49,2,6,5,3
49,7,7,7,2
49,1,4,4,1
49,7,7,2,2
49,4,4,4,2
49,1,1,1,1
49,2,2,2,1
49,7,7,7,2
349,4,2,4,1
349,2,6,5,3
349,7,7,7,2
349,1,4,4,1
349,7,7,2,2
349,4,4,4,2
349,1,1,1,1
349,2,2,2,1
349,7,7,7,2
649,4,2,4,1
649,2,6,5,3
649,7,7,7,2
649,1,4,4,1
649,7,7,2,2
649,4,4,4,2
649,1,1,1,1
649,2,2,2,1
